Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
MAX 3ds 8.0,1,0,0,1,0,0,0,0,0,0,0
Datenübertragungseinrichtung,1,0,0,1,0,0,0,0,0,0,0
Datenendeinrichtung,1,0,0,1,0,0,0,0,0,0,0
Radikalenerlass,1,0,0,1,0,0,0,0,0,0,0
Teilchengröße,1,0,0,0,0,0,0,0,0,1,0
Postrecht,1,0,0,0,0,0,0,0,0,1,0
Drei-Stufen-Test,1,0,0,0,0,0,0,0,0,1,0
Leseplatz,1,0,0,0,0,0,0,0,0,1,0
Öffentliche Zugänglichmachung,1,0,0,0,0,0,0,0,0,1,0
Wissenschaftsjournalist,1,0,0,1,0,0,0,0,0,0,0
Pumpversuch,1,0,0,1,0,0,0,0,0,0,0
Namensreaktion,1,0,0,1,0,0,0,0,0,0,0
Mikrofauna,1,0,0,1,0,0,0,0,0,0,0
Coca-Cola,1,0,0,1,0,0,0,0,0,0,0
Kanal,1,0,0,1,0,0,0,0,0,0,0
Allgemeines Funkbetriebszeugnis,1,0,0,1,0,0,0,0,0,0,0
Speisefett,1,0,0,1,0,0,0,0,0,0,0
Holismus,1,0,0,1,0,0,0,0,0,0,0
Kaufkraft,1,0,0,1,0,0,0,0,0,0,0
Oberflächenladung,1,0,0,0,0,0,0,0,0,1,0
Rezipient,1,0,0,0,0,0,0,0,0,1,0
Uploading,1,0,0,0,0,0,0,0,0,1,0
Nutzungsart,1,0,0,0,0,0,0,0,0,1,0
Konzession,1,0,0,0,0,0,0,0,0,1,0
Fleischer,1,0,0,1,0,0,0,0,0,0,0
RAW-Format,1,0,0,1,0,0,0,0,0,0,0
Bodenmarkt,1,0,0,1,0,0,0,0,0,0,0
Samba,1,0,0,1,0,0,0,0,0,0,0
PHP 5.1,1,0,0,1,0,0,0,0,0,0,0
Google Earth,1,0,0,1,0,0,0,0,0,0,0
Turmuhr,1,0,0,1,0,0,0,0,0,0,0
Drehmomentregelung,1,0,0,0,0,0,0,0,0,1,0
Bürstenloser Gleichstrommotor,1,0,0,0,0,0,0,0,0,1,0
Einphasensynchronmotor,1,0,0,0,0,0,0,0,0,1,0
Cumarin,1,0,0,0,0,0,0,0,0,1,0
Maulbeerseidenspinner,1,0,0,0,0,0,0,0,0,1,0
Pulverspritzgießen,1,0,0,0,0,0,0,0,0,1,0
Metallspritzguss,1,0,0,0,0,0,0,0,0,1,0
Sekundärelektron,1,0,0,0,0,0,0,0,0,1,0
Verkehrserziehung,1,0,0,1,0,0,0,0,0,0,0
Wärmedurchgangszahl,1,0,0,1,0,0,0,0,0,0,0
Wärmebrücke,1,0,0,1,0,0,0,0,0,0,0
Wärmedurchlasswiderstand,1,0,0,1,0,0,0,0,0,0,0
Windows XP Media Center Edition,1,0,0,1,0,0,0,0,0,0,0
Kombattant,1,0,0,1,0,0,0,0,0,0,0
Nichtkombattant,1,0,0,1,0,0,0,0,0,0,0
Seefunkzeugnis,1,0,0,1,0,0,0,0,0,0,0
Brauerei,1,0,0,1,0,0,0,0,0,0,0
Depron,1,0,0,1,0,0,0,0,0,0,0
Geliebte,1,0,0,1,0,0,0,0,0,0,0
Jenseitswanderung,1,0,0,1,0,0,0,0,0,0,0
Geister,1,0,0,1,0,0,0,0,0,0,0
Zeitbereichsreflektometrie,1,0,0,0,0,0,0,0,0,1,0
Gefrierfleisch,1,0,0,0,0,0,0,0,0,1,0
Fibrose,1,0,0,0,0,0,0,0,0,1,0
Inositoltrisphosphat,1,0,0,0,0,0,0,0,0,1,0
Legehennenhaltung,1,0,0,0,0,0,0,0,0,1,0
Schmerzschwelle,1,0,0,0,0,0,0,0,0,1,0
Fentanyl,1,0,0,0,0,0,0,0,0,1,0
Konnexitätsprinzip,1,0,0,0,0,0,0,0,0,1,0
Orografie,1,0,0,0,0,0,0,0,0,1,0
Zwischenkreis,1,0,0,0,0,0,0,0,0,1,0
Feldschwächung,1,0,0,0,0,0,0,0,0,1,0
Montagesystem,1,0,0,0,0,0,0,0,0,1,0
Montageplanung,1,0,0,0,0,0,0,0,0,1,0
Neugeborenenkrankheit,1,0,0,0,0,0,0,0,0,1,0
Sertoli-Zelle,1,0,0,0,0,0,0,0,0,1,0
Listeria monocytogenes,1,0,0,0,0,0,0,0,0,1,0
Cyclodextrinderivate,1,0,0,0,0,0,0,0,0,1,0
Gefühlsempfindung,1,0,0,0,0,0,0,0,0,1,0
Elektrodenarray,1,0,0,0,0,0,0,0,0,1,0
Haube,1,0,0,0,0,0,0,0,0,1,0
Vitaminiertes Lebensmittel,1,0,0,1,0,0,0,0,0,0,0
Mineralstoffgehalt,1,0,0,1,0,0,0,0,0,0,0
Sirene,1,0,0,1,0,0,0,0,0,0,0
Regionalförderung,1,0,0,1,0,0,0,0,0,0,0
Einbindung,1,0,0,1,0,0,0,0,0,0,0
PICmicro,1,0,0,1,0,0,0,0,0,0,0
Profanarchitektur,1,0,0,1,0,0,0,0,0,0,0
Neopositivismus,1,0,0,1,0,0,0,0,0,0,0
Hafenort,1,0,0,1,0,0,0,0,0,0,0
Radiographie,1,0,0,0,0,0,0,0,0,1,0
Resuspension,1,0,0,0,0,0,0,0,0,1,0
Relaxationszeit,1,0,0,0,0,0,0,0,0,1,0
Kurzpause,1,0,0,0,0,0,0,0,0,1,0
VisualBASIC 6.0,1,0,0,1,0,0,0,0,0,0,0
Mesozoikum,1,0,0,1,0,0,0,0,0,0,0
Standortverlagerung,1,0,0,1,0,0,0,0,0,0,0
Regionales Marketing,1,0,0,1,0,0,0,0,0,0,0
Hauseigentümer,1,0,0,1,0,0,0,0,0,0,0
Erkenntnisfortschritt,1,0,0,1,0,0,0,0,0,0,0
Pinnacle Studio 10,1,0,0,1,0,0,0,0,0,0,0
Soziale Stadt,1,0,0,1,0,0,0,0,0,0,0
Montageroboter,1,0,0,0,0,0,0,0,0,1,0
Offline-Methode,1,0,0,0,0,0,0,0,0,1,0
ADO.NET 2.0,1,0,0,1,0,0,0,0,0,0,0
Postfix,1,0,0,1,0,0,0,0,0,0,0
MDA,1,0,0,1,0,0,0,0,0,0,0
Sortieren,1,0,0,1,0,0,0,0,0,0,0
Grundrechenart,1,0,0,1,0,0,0,0,0,0,0
CIGS-Solarzelle,1,0,0,0,0,0,0,0,0,1,0
Kaliumfluorid,1,0,0,0,0,0,0,0,0,1,0
Elektronenrückstreubeugung,1,0,0,0,0,0,0,0,0,1,0
Fizeau-Interferometer,1,0,0,0,0,0,0,0,0,1,0
Spiegelsystem,1,0,0,0,0,0,0,0,0,1,0
Autokollimator,1,0,0,0,0,0,0,0,0,1,0
Absolute Geometrie,1,0,0,0,0,0,0,0,0,1,0
Reflektometrie,1,0,0,0,0,0,0,0,0,1,0
Formabweichung,1,0,0,0,0,0,0,0,0,1,0
Differenzmethode,1,0,0,0,0,0,0,0,0,1,0
Eozän,1,0,0,1,0,0,0,0,0,0,0
Mittlere Atmosphäre,1,0,0,0,0,0,0,0,0,1,0
Schwerewelle,1,0,0,0,0,0,0,0,0,1,0
Rille,1,0,0,0,0,0,0,0,0,1,0
Leidenfrost-Phänomen,1,0,0,0,0,0,0,0,0,1,0
Abschrecken,1,0,0,0,0,0,0,0,0,1,0
Aluminiumbauteil,1,0,0,0,0,0,0,0,0,1,0
Krankenhausarzt,1,0,0,0,0,0,0,0,0,1,0
Stressor,1,0,0,0,0,0,0,0,0,1,0
Arbeitsanalyse,1,0,0,0,0,0,0,0,0,1,0
ActionScript,1,0,0,1,0,0,0,0,0,0,0
Friedensdienst,1,0,0,1,0,0,0,0,0,0,0
Kriegsverhütung,1,0,0,1,0,0,0,0,0,0,0
Voraussetzung,1,0,0,1,0,0,0,0,0,0,0
Adobe InDesign CS2,1,0,0,1,0,0,0,0,0,0,0
STRATO-Server,1,0,0,1,0,0,0,0,0,0,0
Kommunikationsstruktur,1,0,0,1,0,0,0,0,0,0,0
Apostolikumstreit,1,0,0,0,0,0,0,0,0,1,0
Rechtgläubigkeit,1,0,0,0,0,0,0,0,0,1,0
Pietismus,1,0,0,0,0,0,0,0,0,1,0
Konfessionalität,1,0,0,0,0,0,0,0,0,1,0
Deponierückbau,1,0,0,0,0,0,0,0,0,1,0
Gütekriterium,1,0,0,0,0,0,0,0,0,1,0
Arbeitsstätte,1,0,0,0,0,0,0,0,0,1,0
Ermüdung,1,0,0,0,0,0,0,0,0,1,0
Beleuchtungsrichtung,1,0,0,0,0,0,0,0,0,1,0
Streptococcus,1,0,0,0,0,0,0,0,0,1,0
Staphylococcus,1,0,0,0,0,0,0,0,0,1,0
Hartmann-Sensor,1,0,0,0,0,0,0,0,0,1,0
Blende,1,0,0,0,0,0,0,0,0,1,0
Scenedesmus,1,0,0,0,0,0,0,0,0,1,0
Glucane,1,0,0,0,0,0,0,0,0,1,0
Binäre Codierung,1,0,0,0,0,0,0,0,0,1,0
Betriebsstörung,1,0,0,0,0,0,0,0,0,1,0
Elektronische Zigarette,1,0,0,0,0,0,0,0,0,1,0
Insolvenzrecht,1,0,0,0,0,0,0,0,0,1,0
Beilegung,1,0,0,0,0,0,0,0,0,1,0
Vertragsänderung,1,0,0,0,0,0,0,0,0,1,0
Internationales Vertragsrecht,1,0,0,0,0,0,0,0,0,1,0
Internationaler Anlagenvertrag,1,0,0,0,0,0,0,0,0,1,0
Hochgeschwindigkeitsflammspritzen,1,0,0,0,0,0,0,0,0,1,0
Flüssigkeitsraketentriebwerk,1,0,0,0,0,0,0,0,0,1,0
Zementmörtel,1,0,0,0,0,0,0,0,0,1,0
Festbettreaktor,1,0,0,0,0,0,0,0,0,1,0
Multinationale Truppe,1,0,0,0,0,0,0,0,0,1,0
Militärische Kooperation,1,0,0,0,0,0,0,0,0,1,0
Gradientenfluss,1,0,0,0,0,0,0,0,0,1,0
Kirchlichkeit,1,0,0,0,0,0,0,0,0,1,0
Entmythologisierung,1,0,0,0,0,0,0,0,0,1,0
Rede,1,0,0,1,0,0,0,0,0,0,0
Festplattenrekorder,1,0,0,1,0,0,0,0,0,0,0
DVD-Rekorder,1,0,0,1,0,0,0,0,0,0,0
Web to date 4.0,1,0,0,1,0,0,0,0,0,0,0
AutoCAD LT 2006,1,0,0,1,0,0,0,0,0,0,0
Adobe Illustrator CS2,1,0,0,1,0,0,0,0,0,0,0
Buchsbaum,1,0,0,1,0,0,0,0,0,0,0
Landwirtschaftliche Beratung,1,0,0,0,0,0,0,0,0,1,0
Magnetische Ordnung,1,0,0,0,0,0,0,0,0,1,0
Streufeld,1,0,0,0,0,0,0,0,0,1,0
Magnetooptik,1,0,0,0,0,0,0,0,0,1,0
Ormocer,1,0,0,0,0,0,0,0,0,1,0
Zwei-Photonen-Polymerisation,1,0,0,0,0,0,0,0,0,1,0
Staatsaufsicht,1,0,0,0,0,0,0,0,0,1,0
Umlageverfahren,1,0,0,0,0,0,0,0,0,1,0
Netzanschluss,1,0,0,0,0,0,0,0,0,1,0
Bestätigung,1,0,0,0,0,0,0,0,0,1,0
Gesellschaftsrecht,1,0,0,0,0,0,0,0,0,1,0
Nachrichtenagentur,1,0,0,1,0,0,0,0,0,0,0
Genossenschaftswesen,1,0,0,0,0,0,0,0,0,1,0
Weißbier,1,0,0,0,0,0,0,0,0,1,0
Emissionsmikroskop,1,0,0,0,0,0,0,0,0,1,0
Lawinendurchbruch,1,0,0,0,0,0,0,0,0,1,0
Ermächtigung,1,0,0,0,0,0,0,0,0,1,0
Kraftfahrzeugkennzeichen,1,0,0,0,0,0,0,0,0,1,0
Antennennachführung,1,0,0,0,0,0,0,0,0,1,0
Leckwellenantenne,1,0,0,0,0,0,0,0,0,1,0
Rechenspiel,1,0,0,1,0,0,0,0,0,0,0
BASIC,1,0,0,1,0,0,0,0,0,0,0
Beratungsstelle,1,0,0,1,0,0,0,0,0,0,0
SuSE LINUX 9.3,1,0,0,1,0,0,0,0,0,0,0
Tag der deutschen Einheit,1,0,0,1,0,0,0,0,0,0,0
Straßenreinigung,1,0,0,1,0,0,0,0,0,0,0
VisualBASIC 5.0,1,0,0,1,0,0,0,0,0,0,0
Immobilien-Investmentgesellschaft,1,0,0,1,0,0,0,0,0,0,0
Pferdesportverein,1,0,0,0,0,0,0,0,0,1,0
Beruhigungsmittel,1,0,0,0,0,0,0,0,0,1,0
Nyquist-Rate,1,0,0,0,0,0,0,0,0,1,0
Mehrband,1,0,0,0,0,0,0,0,0,1,0
Montageablauf,1,0,0,0,0,0,0,0,0,1,0
Handarbeit,1,0,0,0,0,0,0,0,0,1,0
Schwingungsanregung,1,0,0,0,0,0,0,0,0,1,0
Transversalflussmaschine,1,0,0,0,0,0,0,0,0,1,0
Amorphisierung,1,0,0,0,0,0,0,0,0,1,0
Solvatochromie,1,0,0,0,0,0,0,0,0,1,0
Eigentumserwerb,1,0,0,0,0,0,0,0,0,1,0
Gesellschafterbeschluss,1,0,0,0,0,0,0,0,0,1,0
Anfechtbarkeit,1,0,0,0,0,0,0,0,0,1,0
Pinnacle Liquid Edition 6,1,0,0,1,0,0,0,0,0,0,0
Informationsquelle,1,0,0,1,0,0,0,0,0,0,0
Rasterelektrochemisches Mikroskop,1,0,0,0,0,0,0,0,0,1,0
Streichinstrument,1,0,0,0,0,0,0,0,0,1,0
Koppelschwingung,1,0,0,0,0,0,0,0,0,1,0
Schwingungsdämpfung,1,0,0,0,0,0,0,0,0,1,0
Zustandsregelung,1,0,0,0,0,0,0,0,0,1,0
Ablagerung,1,0,0,0,0,0,0,0,0,1,0
Wärmerohr,1,0,0,0,0,0,0,0,0,1,0
Glaslot,1,0,0,0,0,0,0,0,0,1,0
Schriftkunst,1,0,0,1,0,0,0,0,0,0,0
Buchkunst,1,0,0,1,0,0,0,0,0,0,0
Berufsfeld Metalltechnik,1,0,0,1,0,0,0,0,0,0,0
Radschputen,1,0,0,1,0,0,0,0,0,0,0
Instinkt,1,0,0,1,0,0,0,0,0,0,0
Stadtreinigung,1,0,0,1,0,0,0,0,0,0,0
Immobilienhandel,1,0,0,1,0,0,0,0,0,0,0
Betriebskosten,1,0,0,1,0,0,0,0,0,0,0
Papiermühle,1,0,0,0,0,0,0,0,0,1,0
Unterwasserforschung,1,0,0,0,0,0,0,0,0,1,0
Oxazolone,1,0,0,0,0,0,0,0,0,1,0
Wissenskluft,1,0,0,0,0,0,0,0,0,1,0
Politisches Interesse,1,0,0,0,0,0,0,0,0,1,0
Kundenkarte,1,0,0,0,0,0,0,0,0,1,0
Wohnungseigentümergemeinschaft,1,0,0,1,0,0,0,0,0,0,0
Zauberkunst,1,0,0,1,0,0,0,0,0,0,0
Kritischer Zustand,1,0,0,1,0,0,0,0,0,0,0
Flugfunkdienst,1,0,0,1,0,0,0,0,0,0,0
UKW,1,0,0,1,0,0,0,0,0,0,0
Kurzwelle,1,0,0,1,0,0,0,0,0,0,0
Debian GNU/LINUX 3.1,1,0,0,1,0,0,0,0,0,0,0
MAX 3ds 7.0,1,0,0,1,0,0,0,0,0,0,0
JBoss 4.0,1,0,0,1,0,0,0,0,0,0,0
Hyperbolische Fläche,1,0,0,1,0,0,0,0,0,0,0
Atmung,1,0,0,0,0,0,0,0,0,1,0
Siebzehnter Juni,1,0,0,0,0,0,0,0,0,1,0
Dienstrecht,1,0,0,0,0,0,0,0,0,1,0
Freie Benutzung,1,0,0,0,0,0,0,0,0,1,0
Fußballbundesliga,1,0,0,0,0,0,0,0,0,1,0
Eintrittskarte,1,0,0,0,0,0,0,0,0,1,0
Widerstandsmessung,1,0,0,0,0,0,0,0,0,1,0
Zivilgericht,1,0,0,0,0,0,0,0,0,1,0
Schiedsspruch,1,0,0,0,0,0,0,0,0,1,0
Schiedsgerichtsbarkeit,1,0,0,0,0,0,0,0,0,1,0
Wahrnehmungslernen,1,0,0,1,0,0,0,0,0,0,0
Conjoint Measurement,1,0,0,1,0,0,0,0,0,0,0
Beamtin,1,0,0,1,0,0,0,0,0,0,0
Java 2D,1,0,0,1,0,0,0,0,0,0,0
Fluoreszenzlebensdauer-Mikroskopie,1,0,0,0,0,0,0,0,0,1,0
Ophthalmoskopie,1,0,0,0,0,0,0,0,0,1,0
Schuljahr 6,1,0,0,0,0,0,0,0,0,1,0
Schaltzustand,1,0,0,0,0,0,0,0,0,1,0
Drahtherstellung,1,0,0,0,0,0,0,0,0,1,0
Federstahl,1,0,0,0,0,0,0,0,0,1,0
Tonkarton,1,0,0,1,0,0,0,0,0,0,0
SQL-2003,1,0,0,1,0,0,0,0,0,0,0
Visio 2003,1,0,0,1,0,0,0,0,0,0,0
Wohnstandard,1,0,0,1,0,0,0,0,0,0,0
Beschäftigungsgesellschaft,1,0,0,1,0,0,0,0,0,0,0
Fossile Tiere,1,0,0,1,0,0,0,0,0,0,0
Fossile Wirbeltiere,1,0,0,1,0,0,0,0,0,0,0
Saurier,1,0,0,1,0,0,0,0,0,0,0
Verschiedenheit,1,0,0,1,0,0,0,0,0,0,0
Cousin,1,0,0,1,0,0,0,0,0,0,0
Geschichtslehrer,1,0,0,0,0,0,0,0,0,1,0
Prognosequalität,1,0,0,0,0,0,0,0,0,1,0
Karosserieblech,1,0,0,0,0,0,0,0,0,1,0
Fernbedienung,1,0,0,0,0,0,0,0,0,1,0
Borate,1,0,0,0,0,0,0,0,0,1,0
Berufsfußball,1,0,0,0,0,0,0,0,0,1,0
Mehrheitsbeteiligung,1,0,0,0,0,0,0,0,0,1,0
Relativismus,1,0,0,0,0,0,0,0,0,1,0
Inkonsistenz,1,0,0,0,0,0,0,0,0,1,0
Reproduzierbarkeit,1,0,0,0,0,0,0,0,0,1,0
Handover,1,0,0,0,0,0,0,0,0,1,0
Proteolyse,1,0,0,0,0,0,0,0,0,1,0
Gärrest,1,0,0,0,0,0,0,0,0,1,0
Halogene,1,0,0,0,0,0,0,0,0,1,0
Halogenbrücke,1,0,0,0,0,0,0,0,0,1,0
Spiegelung,1,0,0,0,0,0,0,0,0,1,0
Wohnungsnachfrage,1,0,0,1,0,0,0,0,0,0,0
Unigraphics NX3,1,0,0,1,0,0,0,0,0,0,0
Lebensreform,1,0,0,1,0,0,0,0,0,0,0
CVS,1,0,0,1,0,0,0,0,0,0,0
Umgekehrte Osmose,1,0,0,0,0,0,0,0,0,1,0
MAG-Schweißen,1,0,0,0,0,0,0,0,0,1,0
Chinaschilf,1,0,0,1,0,0,0,0,0,0,0
Krankenhaushygiene,1,0,0,1,0,0,0,0,0,0,0
Hospitalismus,1,0,0,1,0,0,0,0,0,0,0
OS/2 2.0,1,0,0,1,0,0,0,0,0,0,0
Drahtelektrode,1,0,0,0,0,0,0,0,0,1,0
Metallschutzgasschweißen,1,0,0,0,0,0,0,0,0,1,0
Farbabstand,1,0,0,0,0,0,0,0,0,1,0
Farbeindruck,1,0,0,0,0,0,0,0,0,1,0
Spektralwert,1,0,0,0,0,0,0,0,0,1,0
Faktorieller Survey,1,0,0,0,0,0,0,0,0,1,0
Steinzeit,1,0,0,0,0,0,0,0,0,1,0
Skiaskopie,1,0,0,0,0,0,0,0,0,1,0
Kuscheln,1,0,0,0,0,0,0,0,0,1,0
Missionstheologie,1,0,0,0,0,0,0,0,0,1,0
Leid,1,0,0,0,0,0,0,0,0,1,0
Langlebigkeit,1,0,0,0,0,0,0,0,0,1,0
Lactonisierung,1,0,0,0,0,0,0,0,0,1,0
Rhodococcus,1,0,0,0,0,0,0,0,0,1,0
Gewaltloser Widerstand,1,0,0,0,0,0,0,0,0,1,0
Juristenausbildung,1,0,0,0,0,0,0,0,0,1,0
Gender-Medizin,1,0,0,0,0,0,0,0,0,1,0
Arzneiverordnung,1,0,0,0,0,0,0,0,0,1,0
ARIS,1,0,0,1,0,0,0,0,0,0,0
Tumblr,1,0,0,1,0,0,0,0,0,0,0
MySQL 8.0,1,0,0,1,0,0,0,0,0,0,0
C sharp 8.0,1,0,0,1,0,0,0,0,0,0,0
Firefox 1.x,1,0,0,1,0,0,0,0,0,0,0
Behalten,1,0,0,1,0,0,0,0,0,0,0
Freeware,1,0,0,1,0,0,0,0,0,0,0
Kult,1,0,0,1,0,0,0,0,0,0,0
Hepatitisvirus,1,0,0,0,0,0,0,0,0,1,0
Dynamische Fähigkeiten,1,0,0,0,0,0,0,0,0,1,0
Weich-PVC,1,0,0,0,0,0,0,0,0,1,0
Dichtungsbahn,1,0,0,0,0,0,0,0,0,1,0
Adsorptionskältemaschine,1,0,0,0,0,0,0,0,0,1,0
Methanol,1,0,0,0,0,0,0,0,0,1,0
Numerische Apertur,1,0,0,0,0,0,0,0,0,1,0
Fresnellinse,1,0,0,0,0,0,0,0,0,1,0
Deflektometrie,1,0,0,0,0,0,0,0,0,1,0
Erdwerk,1,0,0,0,0,0,0,0,0,1,0
Süddeutschland,1,0,0,0,0,0,0,0,0,1,0
Jungneolithikum,1,0,0,0,0,0,0,0,0,1,0
Rauch,1,0,0,1,0,0,0,0,0,0,0
Schiffsingenieur,1,0,0,1,0,0,0,0,0,0,0
Schiffsbetriebstechnik,1,0,0,1,0,0,0,0,0,0,0
Dehnungssensor,1,0,0,0,0,0,0,0,0,1,0
Geograf,1,0,0,1,0,0,0,0,0,0,0
Vedute,1,0,0,1,0,0,0,0,0,0,0
Italien,1,0,0,1,0,0,0,0,0,0,0
Dehnungsmessung,1,0,0,0,0,0,0,0,0,1,0
Resistiver Sensor,1,0,0,0,0,0,0,0,0,1,0
Prostatakrankheit,1,0,0,0,0,0,0,0,0,1,0
Volumenmessung,1,0,0,0,0,0,0,0,0,1,0
Frischfleisch,1,0,0,0,0,0,0,0,0,1,0
Bildschirmsymbol,1,0,0,1,0,0,0,0,0,0,0
Scheune,1,0,0,1,0,0,0,0,0,0,0
Umweltschutzausgaben,1,0,0,1,0,0,0,0,0,0,0
Nero 6 Reloaded,1,0,0,1,0,0,0,0,0,0,0
Werktitel,1,0,0,1,0,0,0,0,0,0,0
Bildkommunikation,1,0,0,1,0,0,0,0,0,0,0
Außeruniversitäre Forschungseinrichtung,1,0,0,1,0,0,0,0,0,0,0
Blutalkoholbestimmung,1,0,0,0,0,0,0,0,0,1,0
Fließinjektionsanalyse,1,0,0,0,0,0,0,0,0,1,0
Analysenmessgerät,1,0,0,0,0,0,0,0,0,1,0
Bremsenergie,1,0,0,0,0,0,0,0,0,1,0
Scheibenbremse,1,0,0,0,0,0,0,0,0,1,0
Good Governance,1,0,0,0,0,0,0,0,0,1,0
Phasenschiebertransformator,1,0,0,0,0,0,0,0,0,1,0
Metallischer Verbundwerkstoff,1,0,0,0,0,0,0,0,0,1,0
Sozialcharakter,1,0,0,1,0,0,0,0,0,0,0
Gefühlskultur,1,0,0,1,0,0,0,0,0,0,0
Tomcat 5.0,1,0,0,1,0,0,0,0,0,0,0
Tomcat 5.5,1,0,0,1,0,0,0,0,0,0,0
Raku,1,0,0,1,0,0,0,0,0,0,0
Befugnis,1,0,0,0,0,0,0,0,0,1,0
Halbleiterdrucksensor,1,0,0,0,0,0,0,0,0,1,0
Heißfilmanemometrie,1,0,0,0,0,0,0,0,0,1,0
Klappe,1,0,0,0,0,0,0,0,0,1,0
Synchronmotor,1,0,0,0,0,0,0,0,0,1,0
Plasmabrenner,1,0,0,0,0,0,0,0,0,1,0
Restlebensdauer,1,0,0,1,0,0,0,0,0,0,0
Zeitstandfestigkeit,1,0,0,1,0,0,0,0,0,0,0
MDF,1,0,0,1,0,0,0,0,0,0,0
SharePoint 2019,1,0,0,1,0,0,0,0,0,0,0
AutoCAD 2005,1,0,0,1,0,0,0,0,0,0,0
AutoCAD LT 2005,1,0,0,1,0,0,0,0,0,0,0
Miniaturmodell,1,0,0,1,0,0,0,0,0,0,0
Naturgesetz,1,0,0,1,0,0,0,0,0,0,0
Negativresist,1,0,0,0,0,0,0,0,0,1,0
Neodym-YAG-Laser,1,0,0,0,0,0,0,0,0,1,0
Legionärskrankheit,1,0,0,1,0,0,0,0,0,0,0
Legionelleninfektion,1,0,0,1,0,0,0,0,0,0,0
Buckelschweißen,1,0,0,0,0,0,0,0,0,1,0
Tautomerie,1,0,0,0,0,0,0,0,0,1,0
Chinolinderivate,1,0,0,0,0,0,0,0,0,1,0
Doxycyclin,1,0,0,0,0,0,0,0,0,1,0
Azithromycin,1,0,0,0,0,0,0,0,0,1,0
Bordetella,1,0,0,0,0,0,0,0,0,1,0
Truthahn,1,0,0,0,0,0,0,0,0,1,0
Gleichstromlichtbogen,1,0,0,0,0,0,0,0,0,1,0
Kommunalrecht,1,0,0,0,0,0,0,0,0,1,0
Umgebungstemperatur,1,0,0,0,0,0,0,0,0,1,0
Diamantstruktur,1,0,0,0,0,0,0,0,0,1,0
Hohlkathode,1,0,0,0,0,0,0,0,0,1,0
Vertrauensgut,1,0,0,0,0,0,0,0,0,1,0
Arylpropionsäurederivate,1,0,0,0,0,0,0,0,0,1,0
Absolvent,1,0,0,0,0,0,0,0,0,1,0
Gletschervorstoss,1,0,0,0,0,0,0,0,0,1,0
Biotopschutz,1,0,0,0,0,0,0,0,0,1,0
Straßenrand,1,0,0,0,0,0,0,0,0,1,0
Geschäftsviertel,1,0,0,0,0,0,0,0,0,1,0
Heerstraße,1,0,0,0,0,0,0,0,0,1,0
Ortswüstung,1,0,0,0,0,0,0,0,0,1,0
Bosnienkrieg,1,0,0,0,0,0,0,0,0,1,0
Halbbrückenschaltung,1,0,0,0,0,0,0,0,0,1,0
Flüssigkernwellenleiter,1,0,0,0,0,0,0,0,0,1,0
Thulium,1,0,0,0,0,0,0,0,0,1,0
Sicherungsverwahrung,1,0,0,0,0,0,0,0,0,1,0
Betriebliche Berufsbildung,1,0,0,1,0,0,0,0,0,0,0
Tauchunfall,1,0,0,1,0,0,0,0,0,0,0
Erste Hilfe,1,0,0,1,0,0,0,0,0,0,0
Naturwerksteinmechaniker,1,0,0,1,0,0,0,0,0,0,0
Kulturraum,1,0,0,1,0,0,0,0,0,0,0
Novemberrevolution,1,0,0,1,0,0,0,0,0,0,0
Informationseinrichtung,1,0,0,1,0,0,0,0,0,0,0
Spring 5.0,1,0,0,1,0,0,0,0,0,0,0
Vergleichbarkeit,1,0,0,0,0,0,0,0,0,1,0
Fußballtrainer,1,0,0,0,0,0,0,0,0,1,0
Schriftgut,1,0,0,0,0,0,0,0,0,1,0
Marokkaner,1,0,0,0,0,0,0,0,0,1,0
Marokkanischer Einwanderer,1,0,0,0,0,0,0,0,0,1,0
Balassa-Samuelson-Effekt,1,0,0,0,0,0,0,0,0,1,0
Alleinstehender,1,0,0,0,0,0,0,0,0,1,0
Ledigenheim,1,0,0,0,0,0,0,0,0,1,0
Bike-and-ride-System,1,0,0,0,0,0,0,0,0,1,0
Türkische Studentin,1,0,0,0,0,0,0,0,0,1,0
Essgewohnheit,1,0,0,0,0,0,0,0,0,1,0
Trocknungsanlage,1,0,0,0,0,0,0,0,0,1,0
Kleingewerbe,1,0,0,0,0,0,0,0,0,1,0
Rektifikation,1,0,0,0,0,0,0,0,0,1,0
Vorbehandlung,1,0,0,0,0,0,0,0,0,1,0
Interessenkollision,1,0,0,0,0,0,0,0,0,1,0
Warenklassifikation,1,0,0,0,0,0,0,0,0,1,0
Scanning,1,0,0,0,0,0,0,0,0,1,0
Kategorienmanagement,1,0,0,0,0,0,0,0,0,1,0
Konsumgüterwirtschaft,1,0,0,0,0,0,0,0,0,1,0
Bilanzposten,1,0,0,0,0,0,0,0,0,1,0
Ernährungsberatung,1,0,0,1,0,0,0,0,0,0,0
Bauinvestition,1,0,0,1,0,0,0,0,0,0,0
Rettungsboot,1,0,0,1,0,0,0,0,0,0,0
Seenotrettungskreuzer,1,0,0,1,0,0,0,0,0,0,0
OpenOffice.org 2.0,1,0,0,1,0,0,0,0,0,0,0
Pappeherstellung,1,0,0,1,0,0,0,0,0,0,0
