Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Kälteanlage,1,0,0,0,0,0,0,0,1,0,0
Schadstoffmenge,1,0,0,0,0,0,0,0,1,0,0
Randschicht,1,0,0,0,0,0,0,0,1,0,0
Krankheitsverhalten,1,0,0,0,0,0,0,0,1,0,0
Politische Publizistik,1,0,0,0,0,0,0,0,1,0,0
Phosphatelimination,1,0,0,0,0,0,0,0,1,0,0
Dolchstoßlegende,1,0,0,1,0,0,0,0,0,0,0
Handhabungsgerät,1,0,0,0,0,0,0,0,1,0,0
Wasserhärte,1,0,0,0,0,0,0,0,1,0,0
Gepulste Gasentladung,1,0,0,0,0,0,0,0,1,0,0
Landnutzungskartierung,1,0,0,0,0,0,0,0,1,0,0
Duplexstahl,1,0,0,0,0,0,0,0,1,0,0
Mechanisch-biologische Abfallbehandlung,1,0,0,0,0,0,0,0,1,0,0
Restabfall,1,0,0,0,0,0,0,0,1,0,0
Automatische Zugsteuerung,1,0,0,0,0,0,0,0,1,0,0
Rotierende Ablösung,1,0,0,0,0,0,0,0,1,0,0
Mehrstufiger Axialverdichter,1,0,0,0,0,0,0,0,1,0,0
Oberbefehlshaber,1,0,0,1,0,0,0,0,0,0,0
Russische Seele,1,0,0,1,0,0,0,0,0,0,0
Kritische Masse,1,0,0,1,0,0,0,0,0,0,0
Hydraulische Steuerung,1,0,0,0,0,0,0,0,1,0,0
Kulturmorphologie,1,0,0,1,0,0,0,0,0,0,0
"SAP BusinessObjects Analysis, Edition for Microsoft Office",1,0,0,1,0,0,0,0,0,0,0
SAP BusinessObjects Design Studio,1,0,0,1,0,0,0,0,0,0,0
Büro Motiv,1,0,0,1,0,0,0,0,0,0,0
Prosaist,1,0,0,1,0,0,0,0,0,0,0
Prosaistin,1,0,0,1,0,0,0,0,0,0,0
Ereignis Motiv,1,0,0,1,0,0,0,0,0,0,0
Besatzungstruppe,1,0,0,1,0,0,0,0,0,0,0
Truppenstationierung,1,0,0,1,0,0,0,0,0,0,0
Liberale Theologie,1,0,0,1,0,0,0,0,0,0,0
Prager Fenstersturz 1618,1,0,0,1,0,0,0,0,0,0,0
Teach-in-Methode,1,0,0,0,0,0,0,0,1,0,0
Röntgensatellit,1,0,0,0,0,0,0,0,1,0,0
Multidimensionale Skalierung,1,0,0,0,0,0,0,0,1,0,0
Bisphenol A,1,0,0,0,0,0,0,0,1,0,0
Umweltmedizin,1,0,0,0,0,0,0,0,1,0,0
Textilreinigung,1,0,0,0,0,0,0,0,1,0,0
Adobe LiveCycle Designer,1,0,0,1,0,0,0,0,0,0,0
Strömungswiderstand,1,0,0,0,0,0,0,0,1,0,0
Turbinenstufe,1,0,0,0,0,0,0,0,1,0,0
Niederdruck,1,0,0,0,0,0,0,0,1,0,0
Zweistrom-Turboluftstrahltriebwerk,1,0,0,0,0,0,0,0,1,0,0
Gitterströmung,1,0,0,0,0,0,0,0,1,0,0
Chrom,1,0,0,0,0,0,0,0,1,0,0
Alkylphenole,1,0,0,0,0,0,0,0,1,0,0
Zinnorganische Verbindungen,1,0,0,0,0,0,0,0,1,0,0
Anrisslebensdauer,1,0,0,0,0,0,0,0,1,0,0
Armmuskulatur,1,0,0,0,0,0,0,0,1,0,0
Armprothese,1,0,0,0,0,0,0,0,1,0,0
Greifarm,1,0,0,0,0,0,0,0,1,0,0
SAP Solution Manager,1,0,0,1,0,0,0,0,0,0,0
Adobe LiveCycle Designer ES2,1,0,0,1,0,0,0,0,0,0,0
SAP ERP 6.0,1,0,0,1,0,0,0,0,0,0,0
Strömungsverlust,1,0,0,0,0,0,0,0,1,0,0
Tabakmosaikvirus,1,0,0,0,0,0,0,0,1,0,0
Pass,1,0,0,0,0,0,0,0,1,0,0
Fluoreszenzanalyse,1,0,0,0,0,0,0,0,1,0,0
Nasspulvergießen,1,0,0,0,0,0,0,0,1,0,0
XDSL,1,0,0,0,0,0,0,0,1,0,0
Palästinenserin,1,0,0,0,0,0,0,0,1,0,0
Millenniumsziele,1,0,0,1,0,0,0,0,0,0,0
Hypersensitivität,1,0,0,1,0,0,0,0,0,0,0
Wissenschaftliches Buch,1,0,0,1,0,0,0,0,0,0,0
Designrecht,1,0,0,1,0,0,0,0,0,0,0
Lebensmittelangebot,1,0,0,1,0,0,0,0,0,0,0
Sakralisierung,1,0,0,1,0,0,0,0,0,0,0
Agrarforschung,1,0,0,1,0,0,0,0,0,0,0
Kamishibai,1,0,0,1,0,0,0,0,0,0,0
Strukturkrise,1,0,0,1,0,0,0,0,0,0,0
Motorenöl,1,0,0,0,0,0,0,0,1,0,0
Kühlwasser,1,0,0,0,0,0,0,0,1,0,0
Konditionierung Werkstoffkunde,1,0,0,0,0,0,0,0,1,0,0
Hexachlorcyclohexan,1,0,0,0,0,0,0,0,1,0,0
Technologieberatungsstelle,1,0,0,0,0,0,0,0,1,0,0
Freier Mitarbeiter,1,0,0,1,0,0,0,0,0,0,0
Landkreis,1,0,0,1,0,0,0,0,0,0,0
Masterarbeit,1,0,0,1,0,0,0,0,0,0,0
Akteurzentrierter Institutionalismus,1,0,0,1,0,0,0,0,0,0,0
Elektrizitätsversorgungsunternehmen,1,0,0,1,0,0,0,0,0,0,0
Bedarf,1,0,0,1,0,0,0,0,0,0,0
Landespartei,1,0,0,1,0,0,0,0,0,0,0
CMSX-4,1,0,0,0,0,0,0,0,1,0,0
Gussfehler,1,0,0,0,0,0,0,0,1,0,0
Kurzriss,1,0,0,0,0,0,0,0,1,0,0
Haute couture,1,0,0,0,0,0,0,0,1,0,0
Kultbild,1,0,0,1,0,0,0,0,0,0,0
Täuschung Motiv,1,0,0,1,0,0,0,0,0,0,0
Makrozoobenthos,1,0,0,1,0,0,0,0,0,0,0
Zunfthaus,1,0,0,1,0,0,0,0,0,0,0
Spätmittelhochdeutsch,1,0,0,1,0,0,0,0,0,0,0
Minnerede,1,0,0,1,0,0,0,0,0,0,0
Reitpferd,1,0,0,1,0,0,0,0,0,0,0
Heterotopie,1,0,0,1,0,0,0,0,0,0,0
Komplexbildner,1,0,0,0,0,0,0,0,1,0,0
Drallflamme,1,0,0,0,0,0,0,0,1,0,0
Kentern,1,0,0,0,0,0,0,0,1,0,0
Spionin,1,0,0,0,0,0,0,0,1,0,0
Tankschiff,1,0,0,0,0,0,0,0,1,0,0
Verbrennungsprodukt,1,0,0,0,0,0,0,0,1,0,0
Schwefelkonzentration,1,0,0,0,0,0,0,0,1,0,0
Abgasentschwefelung,1,0,0,0,0,0,0,0,1,0,0
Perlitischer Stahl,1,0,0,0,0,0,0,0,1,0,0
Eisencarbid,1,0,0,0,0,0,0,0,1,0,0
Summenparameter,1,0,0,0,0,0,0,0,1,0,0
Industriepark,1,0,0,0,0,0,0,0,1,0,0
Metallsuchgerät,1,0,0,0,0,0,0,0,1,0,0
Autonomie Motiv,1,0,0,1,0,0,0,0,0,0,0
Ersatzteilversorgung,1,0,0,1,0,0,0,0,0,0,0
Reaktivierung,1,0,0,1,0,0,0,0,0,0,0
Insolvenzrisiko,1,0,0,1,0,0,0,0,0,0,0
Restwert,1,0,0,1,0,0,0,0,0,0,0
Landmine,1,0,0,0,0,0,0,0,1,0,0
Parabelflug,1,0,0,0,0,0,0,0,1,0,0
Zufluss,1,0,0,0,0,0,0,0,1,0,0
Sekundäres Aerosol,1,0,0,0,0,0,0,0,1,0,0
Floristik,1,0,0,1,0,0,0,0,0,0,0
Blumenarrangement,1,0,0,1,0,0,0,0,0,0,0
A-priori-Verteilung,1,0,0,0,0,0,0,0,1,0,0
Weitergehende Abwasserreinigung,1,0,0,0,0,0,0,0,1,0,0
Schotterbett,1,0,0,0,0,0,0,0,1,0,0
Nanoanalyse,1,0,0,0,0,0,0,0,1,0,0
Holzspan,1,0,0,0,0,0,0,0,1,0,0
Hobelspäne,1,0,0,0,0,0,0,0,1,0,0
Biegespannung,1,0,0,0,0,0,0,0,1,0,0
Zuckerrohranbau,1,0,0,0,0,0,0,0,1,0,0
Orr-Sommerfeld-Gleichung,1,0,0,0,0,0,0,0,1,0,0
Freizeitverkehr,1,0,0,0,0,0,0,0,1,0,0
Walzen,1,0,0,0,0,0,0,0,1,0,0
Laubbaum,1,0,0,0,0,0,0,0,1,0,0
Wildbirne,1,0,0,0,0,0,0,0,1,0,0
Vogelkirsche,1,0,0,0,0,0,0,0,1,0,0
Elsbeere,1,0,0,0,0,0,0,0,1,0,0
Seitenwand,1,0,0,0,0,0,0,0,1,0,0
Wochenendhaus,1,0,0,1,0,0,0,0,0,0,0
Lebenskraft,1,0,0,1,0,0,0,0,0,0,0
Subtile Energie,1,0,0,1,0,0,0,0,0,0,0
Weihnachten Motiv,1,0,0,1,0,0,0,0,0,0,0
Winter Motiv,1,0,0,1,0,0,0,0,0,0,0
1-Wire,1,0,0,1,0,0,0,0,0,0,0
Serial Peripheral Interface,1,0,0,1,0,0,0,0,0,0,0
IIC-Bus,1,0,0,1,0,0,0,0,0,0,0
Überspannungsschutz,1,0,0,1,0,0,0,0,0,0,0
Öffentlich-rechtlicher Vertrag,1,0,0,1,0,0,0,0,0,0,0
Aluminiumblech,1,0,0,0,0,0,0,0,1,0,0
Spanplattenindustrie,1,0,0,0,0,0,0,0,1,0,0
Bahnsteig,1,0,0,0,0,0,0,0,1,0,0
S-Bahn,1,0,0,0,0,0,0,0,1,0,0
Reproduktion Wirtschaft,1,0,0,0,0,0,0,0,1,0,0
Anhydrit,1,0,0,0,0,0,0,0,1,0,0
Abstandsregelung,1,0,0,0,0,0,0,0,1,0,0
Korrekturalgorithmus,1,0,0,0,0,0,0,0,1,0,0
Baculoviren,1,0,0,0,0,0,0,0,1,0,0
Stoffdatenbank,1,0,0,0,0,0,0,0,1,0,0
Literarische Bewegung,1,0,0,0,0,0,0,0,1,0,0
YAG-Laser,1,0,0,0,0,0,0,0,1,0,0
Ständer Technik,1,0,0,0,0,0,0,0,1,0,0
Drehstromsynchronmaschine,1,0,0,0,0,0,0,0,1,0,0
Kollateralschaden,1,0,0,1,0,0,0,0,0,0,0
Postmortale Insemination,1,0,0,1,0,0,0,0,0,0,0
Grenzpolizei,1,0,0,1,0,0,0,0,0,0,0
Sprechstimme,1,0,0,1,0,0,0,0,0,0,0
Strömungssensor,1,0,0,0,0,0,0,0,1,0,0
Vorderkante,1,0,0,0,0,0,0,0,1,0,0
Verlegung Ortswechsel,1,0,0,1,0,0,0,0,0,0,0
Publizist,1,0,0,1,0,0,0,0,0,0,0
Enteisungsmittel,1,0,0,0,0,0,0,0,1,0,0
Funktionspunktmethode,1,0,0,0,0,0,0,0,1,0,0
Sprachsynthese,1,0,0,0,0,0,0,0,1,0,0
Magnetfeldsensor,1,0,0,0,0,0,0,0,1,0,0
Unterirdisches Versorgungsnetz,1,0,0,0,0,0,0,0,1,0,0
Stadtstraße,1,0,0,0,0,0,0,0,1,0,0
Massenvernichtungswaffe,1,0,0,0,0,0,0,0,1,0,0
Packstoff,1,0,0,0,0,0,0,0,1,0,0
Sportartikelindustrie,1,0,0,0,0,0,0,0,1,0,0
Hydromikrobiologie,1,0,0,0,0,0,0,0,1,0,0
Tetrathiafulvalen,1,0,0,0,0,0,0,0,1,0,0
Tetrathiafulvalenderivate,1,0,0,0,0,0,0,0,1,0,0
Dampfturbinenschaufel,1,0,0,0,0,0,0,0,1,0,0
Humusstoff,1,0,0,0,0,0,0,0,1,0,0
Sorbit,1,0,0,0,0,0,0,0,1,0,0
Stadtrandgemeinde,1,0,0,0,0,0,0,0,1,0,0
Fermentiertes Lebensmittel,1,0,0,1,0,0,0,0,0,0,0
Emotionales Bedürfnis,1,0,0,1,0,0,0,0,0,0,0
Symbolische Form,1,0,0,1,0,0,0,0,0,0,0
Biologisches Alter,1,0,0,1,0,0,0,0,0,0,0
Telomer Molekulargenetik,1,0,0,1,0,0,0,0,0,0,0
Alterspsychologie,1,0,0,1,0,0,0,0,0,0,0
Weibliche türkische Jugendliche,1,0,0,1,0,0,0,0,0,0,0
Risikoaversion,1,0,0,1,0,0,0,0,0,0,0
Stegreifspiel,1,0,0,1,0,0,0,0,0,0,0
Name,1,0,0,1,0,0,0,0,0,0,0
Sioux-Sprachen,1,0,0,1,0,0,0,0,0,0,0
Polyhydroxybuttersäuren,1,0,0,0,0,0,0,0,1,0,0
Faltenbalg,1,0,0,0,0,0,0,0,1,0,0
Metallbalg,1,0,0,0,0,0,0,0,1,0,0
Urandioxid,1,0,0,0,0,0,0,0,1,0,0
Vocoder,1,0,0,0,0,0,0,0,1,0,0
Verpflegung,1,0,0,0,0,0,0,0,1,0,0
Catering,1,0,0,0,0,0,0,0,1,0,0
Wasserzähler,1,0,0,0,0,0,0,0,1,0,0
Ultrazentrifugieren,1,0,0,0,0,0,0,0,1,0,0
Wirtschaftsdünger,1,0,0,0,0,0,0,0,1,0,0
Santería,1,0,0,0,0,0,0,0,1,0,0
Kompetenzsystem,1,0,0,0,0,0,0,0,1,0,0
Content provider,1,0,0,1,0,0,0,0,0,0,0
Überlast,1,0,0,1,0,0,0,0,0,0,0
Betriebskriminalität,1,0,0,1,0,0,0,0,0,0,0
Kiefern-Buchenwald,1,0,0,0,0,0,0,0,1,0,0
Kiefern-Eichenwald,1,0,0,0,0,0,0,0,1,0,0
Kesselwagen,1,0,0,0,0,0,0,0,1,0,0
Antikapitalismus Motiv,1,0,0,1,0,0,0,0,0,0,0
Frühsozialismus,1,0,0,1,0,0,0,0,0,0,0
Dachgeschossausbau,1,0,0,1,0,0,0,0,0,0,0
Hartree-Fock-Slater-Methode,1,0,0,0,0,0,0,0,1,0,0
Bohmsche Quantenmechanik,1,0,0,0,0,0,0,0,1,0,0
Fourier-Integral,1,0,0,0,0,0,0,0,1,0,0
Zuglauf,1,0,0,0,0,0,0,0,1,0,0
Fahrgastinformation,1,0,0,0,0,0,0,0,1,0,0
Wirtschaftlichkeitsprüfung,1,0,0,0,0,0,0,0,1,0,0
Bandgießen,1,0,0,0,0,0,0,0,1,0,0
Schwertträger,1,0,0,0,0,0,0,0,1,0,0
Heegner-Punkt,1,0,0,0,0,0,0,0,1,0,0
Forschungsflugzeug,1,0,0,0,0,0,0,0,1,0,0
Mehrstufige Strömungsmaschine,1,0,0,0,0,0,0,0,1,0,0
Turbinenwirkungsgrad,1,0,0,0,0,0,0,0,1,0,0
Nassdampf,1,0,0,0,0,0,0,0,1,0,0
Dispersionsschicht,1,0,0,0,0,0,0,0,1,0,0
Prädikation,1,0,0,0,0,0,0,0,1,0,0
Matrixspiel,1,0,0,0,0,0,0,0,1,0,0
Stoizismus,1,0,0,1,0,0,0,0,0,0,0
Politisches Schlagwort,1,0,0,1,0,0,0,0,0,0,0
Raumzellenbau,1,0,0,1,0,0,0,0,0,0,0
Gott-ist-tot-Theologie,1,0,0,1,0,0,0,0,0,0,0
Philosophische Theologie,1,0,0,1,0,0,0,0,0,0,0
Luxushotel,1,0,0,1,0,0,0,0,0,0,0
Wiederholung Motiv,1,0,0,1,0,0,0,0,0,0,0
Jakobiner,1,0,0,1,0,0,0,0,0,0,0
International Public Sector Accounting Standards,1,0,0,1,0,0,0,0,0,0,0
Fremdenfeindlichkeit Motiv,1,0,0,1,0,0,0,0,0,0,0
Schrott,1,0,0,0,0,0,0,0,1,0,0
Kopplung Analytische Chemie,1,0,0,0,0,0,0,0,1,0,0
Pueblo-Revolte 1680,1,0,0,0,0,0,0,0,1,0,0
Túpac-Amaru-Aufstand,1,0,0,0,0,0,0,0,1,0,0
Lasererwärmung,1,0,0,0,0,0,0,0,1,0,0
Dielektrophorese,1,0,0,0,0,0,0,0,1,0,0
Visual Studio Team System,1,0,0,0,0,0,0,0,1,0,0
Drehstromantrieb,1,0,0,0,0,0,0,0,1,0,0
Lasermikrosonde,1,0,0,0,0,0,0,0,1,0,0
Schneidwerkzeug,1,0,0,0,0,0,0,0,1,0,0
Plasmaschneiden,1,0,0,0,0,0,0,0,1,0,0
Mikrofiltration,1,0,0,0,0,0,0,0,1,0,0
Spülen,1,0,0,0,0,0,0,0,1,0,0
Fluoreszenzspektrometer,1,0,0,0,0,0,0,0,1,0,0
Blutkonserve,1,0,0,0,0,0,0,0,1,0,0
Lactobacillus kefir,1,0,0,0,0,0,0,0,1,0,0
Hexandiole,1,0,0,0,0,0,0,0,1,0,0
Triebfahrzeug,1,0,0,0,0,0,0,0,1,0,0
Heißwasserspeicher,1,0,0,0,0,0,0,0,1,0,0
Feinkorn,1,0,0,0,0,0,0,0,1,0,0
Hauttemperatur,1,0,0,0,0,0,0,0,1,0,0
Leibwächter,1,0,0,1,0,0,0,0,0,0,0
Gästehaus,1,0,0,0,0,0,0,0,1,0,0
Jurte,1,0,0,0,0,0,0,0,1,0,0
Elektromechanischer Wandler,1,0,0,0,0,0,0,0,1,0,0
Intelligenzniveau,1,0,0,0,0,0,0,0,1,0,0
Gärungstechnologie,1,0,0,0,0,0,0,0,1,0,0
Sunna,1,0,0,0,0,0,0,0,1,0,0
Thermografie,1,0,0,0,0,0,0,0,1,0,0
Transsonische Strömung,1,0,0,0,0,0,0,0,1,0,0
Spekulation Wirtschaft,1,0,0,0,0,0,0,0,1,0,0
Klarlack,1,0,0,0,0,0,0,0,1,0,0
Tropfkörper,1,0,0,0,0,0,0,0,1,0,0
Schlüsselindustrie,1,0,0,0,0,0,0,0,1,0,0
Lynchjustiz Motiv,1,0,0,0,0,0,0,0,1,0,0
Hautschutz,1,0,0,0,0,0,0,0,1,0,0
Augenschutz,1,0,0,0,0,0,0,0,1,0,0
Menschenmenge,1,0,0,0,0,0,0,0,1,0,0
Windows 2000 Professional,1,0,0,1,0,0,0,0,0,0,0
Exerzitien,1,0,0,1,0,0,0,0,0,0,0
Heilsnotwendigkeit der Kirche,1,0,0,1,0,0,0,0,0,0,0
Grausamkeit,1,0,0,1,0,0,0,0,0,0,0
Konfliktberatung,1,0,0,1,0,0,0,0,0,0,0
Vorhang,1,0,0,1,0,0,0,0,0,0,0
Zwangsmaßnahme,1,0,0,1,0,0,0,0,0,0,0
Werkstoffkurzzeichen,1,0,0,1,0,0,0,0,0,0,0
Isoprenemission,1,0,0,0,0,0,0,0,1,0,0
Verkehrsangebot,1,0,0,0,0,0,0,0,1,0,0
Klitisierung,1,0,0,0,0,0,0,0,1,0,0
Schaufelform,1,0,0,0,0,0,0,0,1,0,0
Nachlaufdelle,1,0,0,0,0,0,0,0,1,0,0
Einlaufströmung,1,0,0,0,0,0,0,0,1,0,0
Elektrolokomotive,1,0,0,0,0,0,0,0,1,0,0
Primaten,1,0,0,0,0,0,0,0,1,0,0
High Dynamic Range,1,0,0,0,0,0,0,0,1,0,0
Wissenschaftliches Instrument,1,0,0,0,0,0,0,0,1,0,0
LabVIEW 8.0,1,0,0,0,0,0,0,0,1,0,0
Antikatholizismus,1,0,0,0,0,0,0,0,1,0,0
Evolutionäre Ethik,1,0,0,0,0,0,0,0,1,0,0
Speicherhierarchie,1,0,0,0,0,0,0,0,1,0,0
Klageantrag,1,0,0,1,0,0,0,0,0,0,0
Unterlassungsklage,1,0,0,1,0,0,0,0,0,0,0
Beschlussverfahren,1,0,0,1,0,0,0,0,0,0,0
Feststellungsklage,1,0,0,1,0,0,0,0,0,0,0
DNS-Klonierung,1,0,0,0,0,0,0,0,1,0,0
Verbrennungsanalyse,1,0,0,0,0,0,0,0,1,0,0
Autokatalyse,1,0,0,0,0,0,0,0,1,0,0
Grenzgebiet Motiv,1,0,0,0,0,0,0,0,1,0,0
Mexiko Motiv,1,0,0,0,0,0,0,0,1,0,0
Individualtherapie,1,0,0,1,0,0,0,0,0,0,0
Schwarzsche Differentialinvariante,1,0,0,0,0,0,0,0,1,0,0
Riemannscher Abbildungssatz,1,0,0,0,0,0,0,0,1,0,0
Deutsche Christen,1,0,0,0,0,0,0,0,1,0,0
Sindhi,1,0,0,0,0,0,0,0,1,0,0
Fruchtfliegen,1,0,0,0,0,0,0,0,1,0,0
Starkstromanlage,1,0,0,0,0,0,0,0,1,0,0
Lebensgefährdung,1,0,0,0,0,0,0,0,1,0,0
Sicherheitsfaktor,1,0,0,0,0,0,0,0,1,0,0
Elektronenstrahlhärten,1,0,0,0,0,0,0,0,1,0,0
Korallen,1,0,0,0,0,0,0,0,1,0,0
Projektanalyse,1,0,0,0,0,0,0,0,1,0,0
Unerwünschtes Kind,1,0,0,0,0,0,0,0,1,0,0
Adobe Photoshop CS2,1,0,0,0,0,0,0,0,1,0,0
Bildverbesserung,1,0,0,0,0,0,0,0,1,0,0
Redner,1,0,0,0,0,0,0,0,1,0,0
Fictitious domain method,1,0,0,0,0,0,0,0,1,0,0
Gartenbaubetrieb,1,0,0,1,0,0,0,0,0,0,0
Direktverkauf,1,0,0,1,0,0,0,0,0,0,0
Leukämie,1,0,0,1,0,0,0,0,0,0,0
Lymphom,1,0,0,1,0,0,0,0,0,0,0
Myatrophische Lateralsklerose,1,0,0,1,0,0,0,0,0,0,0
European Public Sector Accounting Standards,1,0,0,1,0,0,0,0,0,0,0
Trotz,1,0,0,1,0,0,0,0,0,0,0
Investiturstreit,1,0,0,1,0,0,0,0,0,0,0
Losverfahren,1,0,0,1,0,0,0,0,0,0,0
Fahrradindustrie,1,0,0,1,0,0,0,0,0,0,0
Fahrradfachhandel,1,0,0,1,0,0,0,0,0,0,0
Juwelierin,1,0,0,1,0,0,0,0,0,0,0
Gebrochene Optimierung,1,0,0,0,0,0,0,0,1,0,0
Simulator,1,0,0,0,0,0,0,0,1,0,0
Schiffsoffizier,1,0,0,0,0,0,0,0,1,0,0
Teichmüller-Raum,1,0,0,0,0,0,0,0,1,0,0
Halbgerade,1,0,0,0,0,0,0,0,1,0,0
Tensorfunktion,1,0,0,0,0,0,0,0,1,0,0
Viskoplastizität,1,0,0,0,0,0,0,0,1,0,0
Mundart Mittelbairisch Vyškov,1,0,0,0,0,0,0,0,1,0,0
OSS Rechnernetz,1,0,0,0,0,0,0,0,1,0,0
Polymergemisch,1,0,0,0,0,0,0,0,1,0,0
Kraftstoffanlage,1,0,0,0,0,0,0,0,1,0,0
Futurismus,1,0,0,1,0,0,0,0,0,0,0
Farbensymbolik,1,0,0,1,0,0,0,0,0,0,0
Einzelunterricht,1,0,0,1,0,0,0,0,0,0,0
Betrug Motiv,1,0,0,0,0,0,0,0,1,0,0
Matching Graphentheorie,1,0,0,0,0,0,0,0,1,0,0
Anwendungsschicht,1,0,0,0,0,0,0,0,1,0,0
Verallgemeinerte konvexe Funktion,1,0,0,0,0,0,0,0,1,0,0
Thermodynamisches System,1,0,0,0,0,0,0,0,1,0,0
Raum der Stille,1,0,0,1,0,0,0,0,0,0,0
Flammspritzen,1,0,0,0,0,0,0,0,1,0,0
Kumbhamela,1,0,0,0,0,0,0,0,1,0,0
Österreich-Ungarn Motiv,1,0,0,0,0,0,0,0,1,0,0
Singulettzustand,1,0,0,0,0,0,0,0,1,0,0
Biradikal,1,0,0,0,0,0,0,0,1,0,0
Wochenarbeitszeitverkürzung,1,0,0,0,0,0,0,0,0,1,0
Kopfjäger,1,0,0,0,0,0,0,0,0,1,0
Weinen Motiv,1,0,0,0,0,0,0,0,0,1,0
Einkaufsgemeinschaft,1,0,0,0,0,0,0,0,0,1,0
Dampfschiff Motiv,1,0,0,0,0,0,0,0,0,1,0
Zeitbewertetes Petri-Netz,1,0,0,0,0,0,0,0,1,0,0
Briefing,1,0,0,0,0,0,0,0,1,0,0
Repository Informatik,1,0,0,0,0,0,0,0,1,0,0
Abstraktionsebene,1,0,0,0,0,0,0,0,1,0,0
Client,1,0,0,0,0,0,0,0,1,0,0
Patron-Driven-Acquisition,1,0,0,0,0,0,0,0,1,0,0
Entlassenenhilfe,1,0,0,1,0,0,0,0,0,0,0
Tetraeder,1,0,0,1,0,0,0,0,0,0,0
Donatismus,1,0,0,1,0,0,0,0,0,0,0
Schwerhörigenpädagogik,1,0,0,1,0,0,0,0,0,0,0
Querulant,1,0,0,1,0,0,0,0,0,0,0
Hörverstehen,1,0,0,1,0,0,0,0,0,0,0
Werkstoffnummer,1,0,0,1,0,0,0,0,0,0,0
Zweiradmechaniker,1,0,0,1,0,0,0,0,0,0,0
Überfall auf Pearl Harbor,1,0,0,1,0,0,0,0,0,0,0
Notiz,1,0,0,1,0,0,0,0,0,0,0
Datenflusskonzept,1,0,0,1,0,0,0,0,0,0,0
Fels,1,0,0,1,0,0,0,0,0,0,0
Faserplatte,1,0,0,0,0,0,0,0,1,0,0
Dilatanz,1,0,0,0,0,0,0,0,1,0,0
Solifluktion,1,0,0,0,0,0,0,0,1,0,0
Silt,1,0,0,0,0,0,0,0,1,0,0
Privatklage,1,0,0,0,0,0,0,0,0,1,0
Rätebewegung,1,0,0,0,0,0,0,0,0,1,0
Hafenschlick,1,0,0,0,0,0,0,0,0,1,0
Blechbearbeitung,1,0,0,0,0,0,0,0,0,1,0
Teilefertigung,1,0,0,0,0,0,0,0,0,1,0
Loskauf,1,0,0,0,0,0,0,0,0,1,0
Ritter Motiv,1,0,0,0,0,0,0,0,0,1,0
RML Programmiersprache,1,0,0,0,0,0,0,0,1,0,0
OCL Programmiersprache,1,0,0,0,0,0,0,0,1,0,0
Rolleneinnahme,1,0,0,0,0,0,0,0,0,1,0
Egozentrismus,1,0,0,0,0,0,0,0,0,1,0
Psychisch Kranker Motiv,1,0,0,0,0,0,0,0,0,1,0
Frankreichbild,1,0,0,0,0,0,0,0,0,1,0
Kristallinität,1,0,0,0,0,0,0,0,0,1,0
Betriebliche Sozialpolitik,1,0,0,0,0,0,0,0,0,1,0
Säuglingsschwimmen,1,0,0,1,0,0,0,0,0,0,0
Hydrate,1,0,0,0,0,0,0,0,0,1,0
Extruderschnecke,1,0,0,0,0,0,0,0,0,1,0
Fernwärmewirtschaft,1,0,0,0,0,0,0,0,0,1,0
Pointe,1,0,0,0,0,0,0,0,0,1,0
Türkisches Kind,1,0,0,0,0,0,0,0,0,1,0
Anstandsliteratur,1,0,0,0,0,0,0,0,0,1,0
Grossular,1,0,0,0,0,0,0,0,0,1,0
Hydrogrossular,1,0,0,0,0,0,0,0,0,1,0
Aussperrung,1,0,0,0,0,0,0,0,0,1,0
Zungenwürmer,1,0,0,0,0,0,0,0,0,1,0
Möwen,1,0,0,0,0,0,0,0,0,1,0
Trottellumme,1,0,0,0,0,0,0,0,0,1,0
Versorgungsnahbereich,1,0,0,0,0,0,0,0,0,1,0
Libertin,1,0,0,0,0,0,0,0,0,1,0
Oberlandesgericht,1,0,0,0,0,0,0,0,0,1,0
Doppelagent,1,0,0,0,0,0,0,0,0,1,0
Qualitätszirkel,1,0,0,0,0,0,0,0,0,1,0
Lernstatt,1,0,0,0,0,0,0,0,0,1,0
Anbindestall,1,0,0,0,0,0,0,0,0,1,0
Pseudogley,1,0,0,0,0,0,0,0,0,1,0
Fichtenanbau,1,0,0,0,0,0,0,0,0,1,0
Lösslehm,1,0,0,0,0,0,0,0,0,1,0
Zentrenausrichtung,1,0,0,0,0,0,0,0,0,1,0
Hierarchische Planung,1,0,0,0,0,0,0,0,0,1,0
Fertigungsorganisation,1,0,0,0,0,0,0,0,0,1,0
Perspektivenübernahme,1,0,0,0,0,0,0,0,0,1,0
Nachstrom,1,0,0,0,0,0,0,0,0,1,0
Nest,1,0,0,0,0,0,0,0,0,1,0
Kahlrückige Waldameise,1,0,0,0,0,0,0,0,0,1,0
Bergbaubetrieb,1,0,0,0,0,0,0,0,0,1,0
Elektrizitätskosten,1,0,0,0,0,0,0,0,0,1,0
Treibscheibe,1,0,0,0,0,0,0,0,0,1,0
Helfersyndrom,1,0,0,1,0,0,0,0,0,0,0
Abstinenz,1,0,0,1,0,0,0,0,0,0,0
Schulstrafe,1,0,0,1,0,0,0,0,0,0,0
