Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Wandervogel,1,0,0,0,0,0,0,0,0,1,0
Lamarckismus,1,0,0,0,0,0,0,0,0,1,0
Zufälliges Mosaik,1,0,0,0,0,0,0,0,0,1,0
Nährstoffauswaschung,1,0,0,0,0,0,0,0,0,1,0
Türkisches Grundschulkind,1,0,0,0,0,0,0,0,0,1,0
Russisches Grundschulkind,1,0,0,0,0,0,0,0,0,1,0
Plural,1,0,0,0,0,0,0,0,0,1,0
Rezeptionssteuerung,1,0,0,0,0,0,0,0,0,1,0
Metallfolie,1,0,0,0,0,0,0,0,0,1,0
Identitätstheorie,1,0,0,0,0,0,0,0,0,1,0
Füllungswerkstoff,1,0,0,0,0,0,0,0,0,1,0
Aktionspotenzial,1,0,0,0,0,0,0,0,0,1,0
Styrolderivate,1,0,0,0,0,0,0,0,0,1,0
Acrylate,1,0,0,0,0,0,0,0,0,1,0
Stochastisches Teilchensystem,1,0,0,0,0,0,0,0,0,1,0
Clostridium,1,0,0,0,0,0,0,0,0,1,0
Grafitoxid,1,0,0,0,0,0,0,0,0,1,0
Synchrone Übertragung,1,0,0,0,0,0,0,0,0,1,0
Datenflussanalyse,1,0,0,0,0,0,0,0,0,1,0
Alteneinrichtung,1,0,0,0,0,0,0,0,0,1,0
Nichtnegativer Operator,1,0,0,0,0,0,0,0,0,1,0
Nießbrauch,1,0,0,0,0,0,0,0,0,1,0
Schiffsbrücke,1,0,0,0,0,0,0,0,0,1,0
Naphthacen,1,0,0,0,0,0,0,0,0,1,0
Perylendianhydrid,1,0,0,0,0,0,0,0,0,1,0
Edelgascluster,1,0,0,0,0,0,0,0,0,1,0
Kupferselenid,1,0,0,0,0,0,0,0,0,1,0
Druckverlauf,1,0,0,1,0,0,0,0,0,0,0
Rohrnetzberechnung,1,0,0,1,0,0,0,0,0,0,0
Katalytische Hydrierung,1,0,0,1,0,0,0,0,0,0,0
Reaktanz,1,0,0,1,0,0,0,0,0,0,0
NX9,1,0,0,1,0,0,0,0,0,0,0
Eindringverfahren,1,0,0,1,0,0,0,0,0,0,0
Telematik,1,0,0,1,0,0,0,0,0,0,0
Kopernikanische Wende,1,0,0,1,0,0,0,0,0,0,0
Regeln der Technik,1,0,0,1,0,0,0,0,0,0,0
Molybdändiselenid,1,0,0,0,0,0,0,0,0,1,0
Technische Enzyme,1,0,0,0,0,0,0,0,0,1,0
Stadtverfassung,1,0,0,0,0,0,0,0,0,1,0
Ingenieur Biotechnologie,1,0,0,0,0,0,0,0,0,1,0
Kautschukanbau,1,0,0,0,0,0,0,0,0,1,0
Hochfrequenzsignal,1,0,0,0,0,0,0,0,0,1,0
Federfressen,1,0,0,0,0,0,0,0,0,1,0
Legehennenhaltung,1,0,0,0,0,0,0,0,0,1,0
Fremdunterbringung,1,0,0,0,0,0,0,0,0,1,0
Volksheim,1,0,0,0,0,0,0,0,0,1,0
Eurokommunismus,1,0,0,0,0,0,0,0,0,1,0
Reverse Logistik,1,0,0,0,0,0,0,0,0,1,0
Wirbelstrom,1,0,0,0,0,0,0,0,0,1,0
Wirbelstromverlust,1,0,0,0,0,0,0,0,0,1,0
Stromverdrängung,1,0,0,0,0,0,0,0,0,1,0
Mehltau,1,0,0,0,0,0,0,0,0,1,0
Sprachskepsis,1,0,0,0,0,0,0,0,0,1,0
Analogieverbot,1,0,0,0,0,0,0,0,0,1,0
Spärliche Codierung,1,0,0,0,0,0,0,0,0,1,0
Hautpilze,1,0,0,0,0,0,0,0,0,1,0
Blumenkohlanbau,1,0,0,0,0,0,0,0,0,1,0
Protonentransfer,1,0,0,0,0,0,0,0,0,1,0
Habituationstraining,1,0,0,0,0,0,0,0,0,1,0
Forstliche Planung,1,0,0,0,0,0,0,0,0,1,0
Wasserverlust,1,0,0,1,0,0,0,0,0,0,0
Psychopharmakon,1,0,0,1,0,0,0,0,0,0,0
Fremdbezug,1,0,0,1,0,0,0,0,0,0,0
Metatheorie,1,0,0,1,0,0,0,0,0,0,0
Peristaltikpumpe,1,0,0,0,0,0,0,0,0,1,0
Bewährung,1,0,0,0,0,0,0,0,0,1,0
Pflanzenparasit,1,0,0,0,0,0,0,0,0,1,0
Maisanbau,1,0,0,0,0,0,0,0,0,1,0
Phytopathogene Pilze,1,0,0,0,0,0,0,0,0,1,0
Distickstoffmonoxid,1,0,0,0,0,0,0,0,0,1,0
Virialkoeffizient,1,0,0,0,0,0,0,0,0,1,0
Ethylenoxid,1,0,0,0,0,0,0,0,0,1,0
Rahmenproblem,1,0,0,0,0,0,0,0,0,1,0
Widerstand gegen die Staatsgewalt,1,0,0,0,0,0,0,0,0,1,0
Kreislauffunktion,1,0,0,0,0,0,0,0,0,1,0
Tumormarker,1,0,0,0,0,0,0,0,0,1,0
Bronchopneumonie,1,0,0,0,0,0,0,0,0,1,0
Kuh,1,0,0,0,0,0,0,0,0,1,0
Impala,1,0,0,0,0,0,0,0,0,1,0
Intravenöse Anästhesie,1,0,0,0,0,0,0,0,0,1,0
Flaviviren,1,0,0,0,0,0,0,0,0,1,0
Malignes fibriöses Histiozytom,1,0,0,0,0,0,0,0,0,1,0
Sarkom,1,0,0,0,0,0,0,0,0,1,0
Mycobacterium avium,1,0,0,0,0,0,0,0,0,1,0
Paratuberkulose,1,0,0,0,0,0,0,0,0,1,0
Rechtschreibschwäche,1,0,0,0,0,0,0,0,0,1,0
Nichtbank,1,0,0,0,0,0,0,0,0,1,0
Asphärische Fläche,1,0,0,0,0,0,0,0,0,1,0
Insolvenzverschleppung,1,0,0,0,0,0,0,0,0,1,0
Das Schöpferische,1,0,0,0,0,0,0,0,0,1,0
Eigensicherung,1,0,0,0,0,0,0,0,0,1,0
Europäische Nachbarschaftspolitik,1,0,0,0,0,0,0,0,0,1,0
Mikrolinse,1,0,0,0,0,0,0,0,0,1,0
Anamorphose,1,0,0,0,0,0,0,0,0,1,0
Lokalanästhesie,1,0,0,0,0,0,0,0,0,1,0
Leitungsanästhesie,1,0,0,0,0,0,0,0,0,1,0
Genotyp,1,0,0,0,0,0,0,0,0,1,0
Lamm,1,0,0,0,0,0,0,0,0,1,0
Wurmmittel,1,0,0,0,0,0,0,0,0,1,0
Färse,1,0,0,0,0,0,0,0,0,1,0
Australian shepherd,1,0,0,0,0,0,0,0,0,1,0
Verhaltensanalyse,1,0,0,0,0,0,0,0,0,1,0
Fluchtreaktion,1,0,0,0,0,0,0,0,0,1,0
Erkundungsverhalten,1,0,0,0,0,0,0,0,0,1,0
Desfluran,1,0,0,0,0,0,0,0,0,1,0
Dexmedetomidin,1,0,0,0,0,0,0,0,0,1,0
Stadtmission,1,0,0,0,0,0,0,0,0,1,0
Ökologische Nische,1,0,0,1,0,0,0,0,0,0,0
Grundbedürfnis,1,0,0,1,0,0,0,0,0,0,0
Diamantwerkzeug,1,0,0,1,0,0,0,0,0,0,0
Kunststofflichtleiter,1,0,0,1,0,0,0,0,0,0,0
Anwenderschulung,1,0,0,1,0,0,0,0,0,0,0
Architektenvertrag,1,0,0,1,0,0,0,0,0,0,0
Landeskultur,1,0,0,1,0,0,0,0,0,0,0
Sonntagsschule,1,0,0,0,0,0,0,0,0,1,0
Innere Mission,1,0,0,0,0,0,0,0,0,1,0
Yukawa-Quantenfeldtheorie,1,0,0,0,0,0,0,0,0,1,0
Objektsatz,1,0,0,0,0,0,0,0,0,1,0
Quadrocopter,1,0,0,0,0,0,0,0,0,1,0
Naturkundemuseum,1,0,0,0,0,0,0,0,0,1,0
Zahlung auf erstes Anfordern,1,0,0,0,0,0,0,0,0,1,0
Dashcam,1,0,0,0,0,0,0,0,0,1,0
Dextrane,1,0,0,0,0,0,0,0,0,1,0
Panegyrikus,1,0,0,0,0,0,0,0,0,1,0
Fachwerk,1,0,0,1,0,0,0,0,0,0,0
Lokale Politikforschung,1,0,0,1,0,0,0,0,0,0,0
Photon-Photon-Wechselwirkung,1,0,0,0,0,0,0,0,0,1,0
Quantenreflexion,1,0,0,0,0,0,0,0,0,1,0
Inhomogenes Feld,1,0,0,0,0,0,0,0,0,1,0
Gebärde,1,0,0,0,0,0,0,0,0,1,0
Sprachenfrage,1,0,0,0,0,0,0,0,0,1,0
Virtueller Speicher,1,0,0,0,0,0,0,0,0,1,0
Auftrag,1,0,0,0,0,0,0,0,0,1,0
Seltenerdmineralien,1,0,0,0,0,0,0,0,0,1,0
Mineralschmelze,1,0,0,0,0,0,0,0,0,1,0
Basaltische Schmelze,1,0,0,0,0,0,0,0,0,1,0
Tarifverhandlung,1,0,0,0,0,0,0,0,0,1,0
Tarifvertragspartei,1,0,0,0,0,0,0,0,0,1,0
Polizeiliche Maßnahme,1,0,0,0,0,0,0,0,0,1,0
Stereospezifische Reaktion,1,0,0,0,0,0,0,0,0,1,0
Kulturzionismus,1,0,0,0,0,0,0,0,0,1,0
Zinksulfid,1,0,0,0,0,0,0,0,0,1,0
Übergitter,1,0,0,0,0,0,0,0,0,1,0
Berufssoziologe,1,0,0,0,0,0,0,0,0,1,0
Heizelementschweißen,1,0,0,0,0,0,0,0,0,1,0
Wärmestrom,1,0,0,0,0,0,0,0,0,1,0
Religionsästhetik,1,0,0,0,0,0,0,0,0,1,0
Raumauflösung,1,0,0,0,0,0,0,0,0,1,0
Überlegungsgleichgewicht,1,0,0,0,0,0,0,0,0,1,0
Czochralski-Verfahren,1,0,0,0,0,0,0,0,0,1,0
Kontaktieren,1,0,0,0,0,0,0,0,0,1,0
Aerosoldruck,1,0,0,0,0,0,0,0,0,1,0
Silbertinte,1,0,0,0,0,0,0,0,0,1,0
Cäsium,1,0,0,0,0,0,0,0,0,1,0
Nachsorge,1,0,0,0,0,0,0,0,0,1,0
Postoperative Phase,1,0,0,0,0,0,0,0,0,1,0
Hyperflächensingularität,1,0,0,0,0,0,0,0,0,1,0
Schmelzspinnen,1,0,0,0,0,0,0,0,0,1,0
Acrylnitrilderivate,1,0,0,0,0,0,0,0,0,1,0
Gelieren,1,0,0,0,0,0,0,0,0,1,0
Pieta,1,0,0,0,0,0,0,0,0,1,0
Aktienmarktanalyse,1,0,0,0,0,0,0,0,0,1,0
Kursanomalie,1,0,0,0,0,0,0,0,0,1,0
Feier,1,0,0,0,0,0,0,0,0,1,0
Verständigungsverfahren,1,0,0,0,0,0,0,0,0,1,0
Polizeiliches Zwangsmittel,1,0,0,0,0,0,0,0,0,1,0
Takagi-Sugeno-Regler,1,0,0,0,0,0,0,0,0,1,0
Temperaturverteilung,1,0,0,0,0,0,0,0,0,1,0
Relative Luftfeuchtigkeit,1,0,0,0,0,0,0,0,0,1,0
Tripeptide,1,0,0,0,0,0,0,0,0,1,0
Testamentsvollstreckung,1,0,0,1,0,0,0,0,0,0,0
Vermögensbildung,1,0,0,1,0,0,0,0,0,0,0
Kartenmacher,1,0,0,1,0,0,0,0,0,0,0
Vita activa,1,0,0,1,0,0,0,0,0,0,0
Regionalstadt,1,0,0,1,0,0,0,0,0,0,0
Polizeizentralregister,1,0,0,1,0,0,0,0,0,0,0
Fahreignungsregister,1,0,0,1,0,0,0,0,0,0,0
Commedia dell'arte,1,0,0,1,0,0,0,0,0,0,0
Erdmessung,1,0,0,1,0,0,0,0,0,0,0
Darmresorption,1,0,0,0,0,0,0,0,0,1,0
Atypische Mykobakterien,1,0,0,0,0,0,0,0,0,1,0
Bergahorn,1,0,0,0,0,0,0,0,0,1,0
Salmonellose,1,0,0,0,0,0,0,0,0,1,0
Virtuelles Haustier,1,0,0,0,0,0,0,0,0,1,0
Kaninchenmast,1,0,0,0,0,0,0,0,0,1,0
Kompressionsbehandlung,1,0,0,0,0,0,0,0,0,1,0
Landeshaushalt,1,0,0,0,0,0,0,0,0,1,0
Hierarchische Produktionsplanung,1,0,0,1,0,0,0,0,0,0,0
Wirtschaftsinformatikstudium,1,0,0,1,0,0,0,0,0,0,0
Elektrochemische Energieumwandlung,1,0,0,1,0,0,0,0,0,0,0
Tetrahymena pyriformis,1,0,0,0,0,0,0,0,0,1,0
Sodomie,1,0,0,0,0,0,0,0,0,1,0
Europäisches Nachlasszeugnis,1,0,0,0,0,0,0,0,0,1,0
Direktorin,1,0,0,0,0,0,0,0,0,1,0
Direktor,1,0,0,0,0,0,0,0,0,1,0
Kuratorin,1,0,0,0,0,0,0,0,0,1,0
Technischer Produktdesigner,1,0,0,0,0,0,0,0,0,1,0
Trendtest,1,0,0,0,0,0,0,0,0,1,0
Ertragssteigerung,1,0,0,0,0,0,0,0,0,1,0
Population,1,0,0,0,0,0,0,0,0,1,0
Freier Warenverkehr,1,0,0,0,0,0,0,0,0,1,0
Knochenwachstum,1,0,0,0,0,0,0,0,0,1,0
Profanation,1,0,0,0,0,0,0,0,0,1,0
Reichsunmittelbarkeit,1,0,0,0,0,0,0,0,0,1,0
Wahrnehmbarkeit,1,0,0,0,0,0,0,0,0,1,0
Campylobacter jejuni,1,0,0,0,0,0,0,0,0,1,0
Laktationsperiode,1,0,0,0,0,0,0,0,0,1,0
Wahlkreiseinteilung,1,0,0,0,0,0,0,0,0,1,0
Lichtbogensäule,1,0,0,0,0,0,0,0,0,1,0
Zündung,1,0,0,0,0,0,0,0,0,1,0
Störlichtbogen,1,0,0,0,0,0,0,0,0,1,0
Entbinderung,1,0,0,0,0,0,0,0,0,1,0
Sinterkörper,1,0,0,0,0,0,0,0,0,1,0
Korngrößenverteilung,1,0,0,0,0,0,0,0,0,1,0
Biobank,1,0,0,0,0,0,0,0,0,1,0
Wirtschaftsfreiheit,1,0,0,0,0,0,0,0,0,1,0
Umkehrbarkeit,1,0,0,0,0,0,0,0,0,1,0
Sehleistung,1,0,0,0,0,0,0,0,0,1,0
Visual C++ 2008,1,0,0,1,0,0,0,0,0,0,0
On-Board-Diagnose,1,0,0,1,0,0,0,0,0,0,0
Kälteanlage,1,0,0,1,0,0,0,0,0,0,0
Oxytocin,1,0,0,1,0,0,0,0,0,0,0
Marktsoziologie,1,0,0,1,0,0,0,0,0,0,0
Verhaltensanpassung,1,0,0,1,0,0,0,0,0,0,0
Personalfreisetzung,1,0,0,1,0,0,0,0,0,0,0
Acedia,1,0,0,1,0,0,0,0,0,0,0
Weltstaat,1,0,0,1,0,0,0,0,0,0,0
Flüssigkeitseinschluss,1,0,0,0,0,0,0,0,0,0,1
Geothermobarometrie,1,0,0,0,0,0,0,0,0,0,1
Titan-Saphir-Laser,1,0,0,0,0,0,0,0,0,0,1
Bestellung,1,0,0,0,0,0,0,0,0,0,1
Salzeffekt,1,0,0,0,0,0,0,0,0,0,1
Quasidifferenzierbare Funktion,1,0,0,0,0,0,0,0,0,0,1
Shape-Theorie,1,0,0,0,0,0,0,0,0,1,0
Creo Parametric,1,0,0,1,0,0,0,0,0,0,0
Fehlschluss,1,0,0,1,0,0,0,0,0,0,0
Reich Gottes,1,0,0,1,0,0,0,0,0,0,0
Zahlungsbedingungen,1,0,0,1,0,0,0,0,0,0,0
Kuhpockenvirus,1,0,0,0,0,0,0,0,0,0,1
Gitterkoppler,1,0,0,0,0,0,0,0,0,0,1
Sphäre,1,0,0,0,0,0,0,0,0,0,1
Couette-Strömung,1,0,0,0,0,0,0,0,0,0,1
Supraleitendes elektronisches Bauelement,1,0,0,0,0,0,0,0,0,0,1
Bulk,1,0,0,0,0,0,0,0,0,0,1
Mehrwandige Kohlenstoff-Nanoröhre,1,0,0,0,0,0,0,0,0,0,1
Cadmiumselenid,1,0,0,0,0,0,0,0,0,0,1
Rohholz,1,0,0,0,0,0,0,0,0,0,1
Chronisch Kranker,1,0,0,0,0,0,0,0,0,0,1
Funktional,1,0,0,0,0,0,0,0,0,0,1
Hydrothermale Erzlagerstätte,1,0,0,0,0,0,0,0,0,0,1
Offene Methode der Koordinierung,1,0,0,1,0,0,0,0,0,0,0
Verbrennungskraftmaschine,1,0,0,1,0,0,0,0,0,0,0
Schulgelände,1,0,0,1,0,0,0,0,0,0,0
Amateurfußball,1,0,0,1,0,0,0,0,0,0,0
Durchstrahlungsprüfung,1,0,0,1,0,0,0,0,0,0,0
Salinar,1,0,0,0,0,0,0,0,0,0,1
Projektive Relativitätstheorie,1,0,0,0,0,0,0,0,0,0,1
Chirale Anomalie,1,0,0,0,0,0,0,0,0,0,1
Entwässerungsgraben,1,0,0,0,0,0,0,0,0,0,1
Kassenärztliche Vereinigung,1,0,0,0,0,0,0,0,0,0,1
Waldsteppe,1,0,0,0,0,0,0,0,0,0,1
Mykorrhizapilze,1,0,0,0,0,0,0,0,0,0,1
Schrägseilbrücke,1,0,0,0,0,0,0,0,0,0,1
Fachberater,1,0,0,1,0,0,0,0,0,0,0
Binnenschifffahrtsrecht,1,0,0,1,0,0,0,0,0,0,0
Task-Force,1,0,0,1,0,0,0,0,0,0,0
Kupferstecher,1,0,0,1,0,0,0,0,0,0,0
Kartograf,1,0,0,1,0,0,0,0,0,0,0
Spracheingabe,1,0,0,1,0,0,0,0,0,0,0
Proaktives Computing,1,0,0,1,0,0,0,0,0,0,0
Sättigung,1,0,0,0,0,0,0,0,0,0,1
Governanceethik,1,0,0,0,0,0,0,0,0,0,1
IR-B,1,0,0,0,0,0,0,0,0,0,1
Inverse Streutheorie,1,0,0,0,0,0,0,0,0,0,1
Selbstkontrahieren,1,0,0,0,0,0,0,0,0,0,1
Pressevertrieb,1,0,0,0,0,0,0,0,0,0,1
Pressegroßhandel,1,0,0,0,0,0,0,0,0,0,1
Tonträgerproduzent,1,0,0,0,0,0,0,0,0,0,1
Perm,1,0,0,0,0,0,0,0,0,0,1
Salztektonik,1,0,0,0,0,0,0,0,0,0,1
Extension,1,0,0,0,0,0,0,0,0,0,1
Grabenbruch,1,0,0,0,0,0,0,0,0,0,1
Körperzentrierte Psychotherapie,1,0,0,1,0,0,0,0,0,0,0
Endokrine Regulation,1,0,0,1,0,0,0,0,0,0,0
Rich client,1,0,0,1,0,0,0,0,0,0,0
Prosumerismus,1,0,0,1,0,0,0,0,0,0,0
Elektrische Bahn,1,0,0,1,0,0,0,0,0,0,0
Neomyzeten,1,0,0,0,0,0,0,0,0,0,1
Methacrylsäuremethylester,1,0,0,0,0,0,0,0,0,0,1
Glykale,1,0,0,0,0,0,0,0,0,0,1
Thiol-Ene-Click-Chemie,1,0,0,0,0,0,0,0,0,0,1
Dauerfrostgebiet,1,0,0,0,0,0,0,0,0,0,1
Luftspülung,1,0,0,0,0,0,0,0,0,0,1
Geodienst,1,0,0,0,0,0,0,0,0,0,1
Untertagevergasung,1,0,0,0,0,0,0,0,0,0,1
Bodentyp,1,0,0,1,0,0,0,0,0,0,0
Sprachgesellschaft,1,0,0,1,0,0,0,0,0,0,0
Sprachpflege,1,0,0,1,0,0,0,0,0,0,0
Schulprogramm,1,0,0,1,0,0,0,0,0,0,0
Restfestigkeit,1,0,0,1,0,0,0,0,0,0,0
Kunstschutz,1,0,0,1,0,0,0,0,0,0,0
Spray,1,0,0,1,0,0,0,0,0,0,0
DITA,1,0,0,1,0,0,0,0,0,0,0
Erfahrungswissenschaften,1,0,0,1,0,0,0,0,0,0,0
Aminopentensäurederivate,1,0,0,0,0,0,0,0,0,0,1
Transmembran-Domäne,1,0,0,0,0,0,0,0,0,0,1
Rizomania,1,0,0,0,0,0,0,0,0,0,1
Benyvirus,1,0,0,0,0,0,0,0,0,0,1
Cytokinine,1,0,0,0,0,0,0,0,0,0,1
Investmentaktiengesellschaft,1,0,0,0,0,0,0,0,0,0,1
Kleinaktionär,1,0,0,0,0,0,0,0,0,0,1
Peroxidasen,1,0,0,0,0,0,0,0,0,0,1
Riesenstern,1,0,0,0,0,0,0,0,0,0,1
Zwergstern,1,0,0,0,0,0,0,0,0,0,1
Tetraplegie,1,0,0,0,0,0,0,0,0,0,1
Braunkohlekraftwerk,1,0,0,0,0,0,0,0,0,0,1
Fourier-Transformierte,1,0,0,0,0,0,0,0,0,0,1
Schneeschmelze,1,0,0,0,0,0,0,0,0,0,1
Schnee,1,0,0,0,0,0,0,0,0,0,1
Galvinoxyl,1,0,0,0,0,0,0,0,0,0,1
Phenoxyl,1,0,0,0,0,0,0,0,0,0,1
Lamellare Phase,1,0,0,0,0,0,0,0,0,0,1
Multifraktal,1,0,0,0,0,0,0,0,0,0,1
Helligkeit,1,0,0,0,0,0,0,0,0,0,1
Imidazolinone,1,0,0,0,0,0,0,0,0,0,1
Befilmen,1,0,0,0,0,0,0,0,0,0,1
Sequenzielle quadratische Optimierung,1,0,0,0,0,0,0,0,0,0,1
Schiedsgutachten,1,0,0,0,0,0,0,0,0,0,1
Carbonsäurederivate,1,0,0,0,0,0,0,0,0,0,1
Kreuz,1,0,0,1,0,0,0,0,0,0,0
Lektor,1,0,0,1,0,0,0,0,0,0,0
Programminspektion,1,0,0,1,0,0,0,0,0,0,0
LS-DYNA,1,0,0,1,0,0,0,0,0,0,0
Regierungspartei,1,0,0,1,0,0,0,0,0,0,0
Berater,1,0,0,1,0,0,0,0,0,0,0
Fotobuch,1,0,0,0,0,0,0,0,0,0,1
Ziel,1,0,0,0,0,0,0,0,0,0,1
Mischanlage,1,0,0,0,0,0,0,0,0,0,1
Sandwich-Verbindungen,1,0,0,0,0,0,0,0,0,0,1
Candida antarctica,1,0,0,0,0,0,0,0,0,0,1
Lipasen,1,0,0,0,0,0,0,0,0,0,1
Layer-by-Layer-Verfahren,1,0,0,0,0,0,0,0,0,0,1
Lithiumimide,1,0,0,0,0,0,0,0,0,0,1
Menshutkin-Reaktion,1,0,0,0,0,0,0,0,0,0,1
Zirkoniumdioxid,1,0,0,0,0,0,0,0,0,0,1
Rollstuhl,1,0,0,0,0,0,0,0,0,0,1
Carbonylverbindungen,1,0,0,0,0,0,0,0,0,0,1
Polycyclische heterocyclische Verbindungen,1,0,0,0,0,0,0,0,0,0,1
Kupferoxid,1,0,0,0,0,0,0,0,0,0,1
Herpetosiphon giganteus,1,0,0,0,0,0,0,0,0,0,1
Nitrile,1,0,0,0,0,0,0,0,0,0,1
Sensille,1,0,0,0,0,0,0,0,0,0,1
Hydroxytryptophan,1,0,0,0,0,0,0,0,0,0,1
Transforming Growth Factor beta 1,1,0,0,0,0,0,0,0,0,0,1
Grün fluoreszierendes Protein,1,0,0,0,0,0,0,0,0,0,1
Polyethylenimin,1,0,0,0,0,0,0,0,0,0,1
Transfektion,1,0,0,0,0,0,0,0,0,0,1
Sonderdelikt,1,0,0,0,0,0,0,0,0,0,1
Faktisches Organ,1,0,0,0,0,0,0,0,0,0,1
Goursat-Problem,1,0,0,0,0,0,0,0,0,0,1
Elektrogerät,1,0,0,0,0,0,0,0,0,0,1
Produktverantwortung,1,0,0,0,0,0,0,0,0,0,1
Dynamo,1,0,0,0,0,0,0,0,0,0,1
Kluftgrundwasserleiter,1,0,0,0,0,0,0,0,0,0,1
Quantensimulator,1,0,0,0,0,0,0,0,0,0,1
Slowakeibild,1,0,0,1,0,0,0,0,0,0,0
Arbeitslosenstatistik,1,0,0,1,0,0,0,0,0,0,0
Offenmarktpolitik,1,0,0,1,0,0,0,0,0,0,0
Makler,1,0,0,1,0,0,0,0,0,0,0
Rumänischer Einwanderer,1,0,0,1,0,0,0,0,0,0,0
Fahrweg,1,0,0,1,0,0,0,0,0,0,0
Kommunalabgabenrecht,1,0,0,0,0,0,0,0,0,0,1
Influenza-A-Virus,1,0,0,0,0,0,0,0,0,0,1
Rayleigh-Streuung,1,0,0,0,0,0,0,0,0,0,1
Wasserstoffähnliches Ion,1,0,0,0,0,0,0,0,0,0,1
Unterwasserfotografie,1,0,0,0,0,0,0,0,0,0,1
Carbonylierung,1,0,0,0,0,0,0,0,0,0,1
Chromhexacarbonyl,1,0,0,0,0,0,0,0,0,0,1
Polizeiorganisation,1,0,0,1,0,0,0,0,0,0,0
Tensorfeld,1,0,0,1,0,0,0,0,0,0,0
Reizverarbeitung,1,0,0,1,0,0,0,0,0,0,0
Figurierte Zahl,1,0,0,1,0,0,0,0,0,0,0
Internationale kommunale Zusammenarbeit,1,0,0,1,0,0,0,0,0,0,0
Fluchtafel,1,0,0,0,0,0,0,0,0,0,1
Kerr-Newman-Metrik,1,0,0,0,0,0,0,0,0,0,1
Kerr-Lösung,1,0,0,0,0,0,0,0,0,0,1
Dehngeschwindigkeit,1,0,0,0,0,0,0,0,0,0,1
Dipol,1,0,0,0,0,0,0,0,0,0,1
Strahlformung,1,0,0,0,0,0,0,0,0,0,1
Eiskern,1,0,0,0,0,0,0,0,0,0,1
Lufttemperatur,1,0,0,0,0,0,0,0,0,0,1
Purkyně-Zelle,1,0,0,0,0,0,0,0,0,0,1
Weidengewächse,1,0,0,0,0,0,0,0,0,0,1
Zahnspinner,1,0,0,0,0,0,0,0,0,0,1
Kosterlitz-Thouless-Übergang,1,0,0,0,0,0,0,0,0,0,1
Grenzüberschreitende Regionalplanung,1,0,0,1,0,0,0,0,0,0,0
Stiftungsunternehmen,1,0,0,1,0,0,0,0,0,0,0
Pflegeheim,1,0,0,1,0,0,0,0,0,0,0
Erziehungsstelle,1,0,0,1,0,0,0,0,0,0,0
Metamagnetismus,1,0,0,0,0,0,0,0,0,0,1
Klassische Physik,1,0,0,0,0,0,0,0,0,0,1
Suprafluidität,1,0,0,0,0,0,0,0,0,0,1
Butanolherstellung,1,0,0,0,0,0,0,0,0,0,1
Clostridium pasteurianum,1,0,0,0,0,0,0,0,0,0,1
Vulkanisation,1,0,0,0,0,0,0,0,0,0,1
Peroxide,1,0,0,0,0,0,0,0,0,0,1
Alterungsbeständigkeit,1,0,0,0,0,0,0,0,0,0,1
Requisit,1,0,0,0,0,0,0,0,0,0,1
Azobenzol,1,0,0,0,0,0,0,0,0,0,1
Versauerung,1,0,0,0,0,0,0,0,0,0,1
Aluminiumoxidkeramik,1,0,0,0,0,0,0,0,0,0,1
Hydratisiertes Elektron,1,0,0,0,0,0,0,0,0,0,1
Optischer Verlust,1,0,0,0,0,0,0,0,0,0,1
Sekundärstoffwechsel,1,0,0,0,0,0,0,0,0,0,1
Rangfunktion,1,0,0,0,0,0,0,0,0,0,1
Genetische Epistemologie,1,0,0,0,0,0,0,0,0,0,1
Common sense reasoning,1,0,0,0,0,0,0,0,0,0,1
Haubergwirtschaft,1,0,0,0,0,0,0,0,0,0,1
Stockausschlag,1,0,0,0,0,0,0,0,0,0,1
Niederwald,1,0,0,0,0,0,0,0,0,0,1
Gehöferschaft,1,0,0,0,0,0,0,0,0,0,1
Tumor-Nekrose-Faktor,1,0,0,0,0,0,0,0,0,0,1
Caprolacton,1,0,0,0,0,0,0,0,0,0,1
Kaskadenreaktor,1,0,0,0,0,0,0,0,0,0,1
Indiumarsenid,1,0,0,0,0,0,0,0,0,0,1
MOMBE,1,0,0,0,0,0,0,0,0,0,1
Lipopolysaccharide,1,0,0,0,0,0,0,0,0,0,1
Ergänzung,1,0,0,0,0,0,0,0,0,0,1
Kaninchenrasse,1,0,0,0,0,0,0,0,0,0,1
Ohrenentzündung,1,0,0,0,0,0,0,0,0,0,1
Blutdruck,1,0,0,0,0,0,0,0,0,0,1
Sevofluran,1,0,0,0,0,0,0,0,0,0,1
Fleischimport,1,0,0,0,0,0,0,0,0,0,1
Acetylcholin,1,0,0,0,0,0,0,0,0,0,1
Hippocampus,1,0,0,0,0,0,0,0,0,0,1
Geschwindigkeitsverteilung,1,0,0,0,0,0,0,0,0,0,1
Pansen,1,0,0,0,0,0,0,0,0,0,1
Gradientenentwicklung,1,0,0,0,0,0,0,0,0,0,1
Elektrolumineszenz,1,0,0,0,0,0,0,0,0,0,1
Iridiumkomplexe,1,0,0,0,0,0,0,0,0,0,1
Belousov-Žabotinskij-Reaktion,1,0,0,0,0,0,0,0,0,0,1
Septine,1,0,0,0,0,0,0,0,0,0,1
Ungarische Revolution,1,0,0,0,0,0,0,0,0,0,1
