Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Polyklonaler Antikörper,1,0,0,0,0,0,0,0,0,1,0
Thermoelement,1,0,0,1,0,0,0,0,0,0,0
Thermoelektrischer Effekt,1,0,0,1,0,0,0,0,0,0,0
PowerPoint 2002,1,0,0,1,0,0,0,0,0,0,0
PowerPoint 2003,1,0,0,1,0,0,0,0,0,0,0
Meteorologische Station,1,0,0,1,0,0,0,0,0,0,0
Kara Programmierung,1,0,0,1,0,0,0,0,0,0,0
Variantenkonstruktion,1,0,0,1,0,0,0,0,0,0,0
Bauprodukt,1,0,0,1,0,0,0,0,0,0,0
Mechanischer Reiz,1,0,0,0,0,0,0,0,0,1,0
Wirt,1,0,0,0,0,0,0,0,0,1,0
Landschaftsbiologie,1,0,0,0,0,0,0,0,0,1,0
Gitterspektrograph,1,0,0,0,0,0,0,0,0,1,0
Schaltmatrix,1,0,0,0,0,0,0,0,0,1,0
System-in-Package,1,0,0,0,0,0,0,0,0,1,0
Hölder-Stetigkeit,1,0,0,0,0,0,0,0,0,1,0
Integrodifferentialgleichung,1,0,0,0,0,0,0,0,0,1,0
Quarzsensor,1,0,0,0,0,0,0,0,0,1,0
Diazomethan,1,0,0,0,0,0,0,0,0,1,0
Terpensynthasen,1,0,0,0,0,0,0,0,0,1,0
Mikrovermischung,1,0,0,0,0,0,0,0,0,1,0
Verweilzeitverteilung,1,0,0,0,0,0,0,0,0,1,0
Verweilzeit,1,0,0,0,0,0,0,0,0,1,0
Rauchgasreinigung,1,0,0,0,0,0,0,0,0,1,0
Kohlefeuerung,1,0,0,0,0,0,0,0,0,1,0
Regelbasiertes Modell,1,0,0,0,0,0,0,0,0,1,0
Defektgruppe,1,0,0,0,0,0,0,0,0,1,0
Pyrokohlenstoff,1,0,0,0,0,0,0,0,0,1,0
HREELS,1,0,0,0,0,0,0,0,0,1,0
Bipolartechnik,1,0,0,0,0,0,0,0,0,1,0
Boson-Fermion-Wechselwirkung,1,0,0,0,0,0,0,0,0,1,0
Inertialsystem,1,0,0,0,0,0,0,0,0,1,0
Scikit-learn,1,0,0,1,0,0,0,0,0,0,0
Raststätte,1,0,0,1,0,0,0,0,0,0,0
TYPO3 CMS 10 LTS,1,0,0,1,0,0,0,0,0,0,0
Vermessungsbüro,1,0,0,1,0,0,0,0,0,0,0
Wassereinsparung,1,0,0,1,0,0,0,0,0,0,0
ATmega32,1,0,0,1,0,0,0,0,0,0,0
Bergbaumuseum,1,0,0,1,0,0,0,0,0,0,0
Testbarkeit,1,0,0,0,0,0,0,0,0,1,0
Bioadhäsion,1,0,0,0,0,0,0,0,0,1,0
Eisenherstellung,1,0,0,1,0,0,0,0,0,0,0
Mutation,1,0,0,0,0,0,0,0,0,1,0
Aktivkohle,1,0,0,0,0,0,0,0,0,1,0
Sprungzahl,1,0,0,0,0,0,0,0,0,1,0
Dendritische Zelle,1,0,0,0,0,0,0,0,0,1,0
Ebergeruch,1,0,0,0,0,0,0,0,0,1,0
IPSec,1,0,0,0,0,0,0,0,0,1,0
Deletionsmutante,1,0,0,0,0,0,0,0,0,1,0
Pestvirus,1,0,0,0,0,0,0,0,0,1,0
cDNS,1,0,0,0,0,0,0,0,0,1,0
Konturfindung,1,0,0,0,0,0,0,0,0,1,0
Retrotransposon,1,0,0,0,0,0,0,0,0,1,0
Endlicher Graph,1,0,0,0,0,0,0,0,0,1,0
Endomorphismenmonoid,1,0,0,0,0,0,0,0,0,1,0
Halbgruppentheorie,1,0,0,0,0,0,0,0,0,1,0
Psychrophiler Mikroorganismus,1,0,0,0,0,0,0,0,0,1,0
Profil Aerodynamik,1,0,0,0,0,0,0,0,0,1,0
Diffraktometrie,1,0,0,0,0,0,0,0,0,1,0
Kapillar-Elektromigrations-Technik,1,0,0,0,0,0,0,0,0,1,0
Desacetylierung,1,0,0,0,0,0,0,0,0,1,0
Straßenkreuzung,1,0,0,0,0,0,0,0,0,1,0
Literaturverwaltung Programm,1,0,0,0,0,0,0,0,0,1,0
Überleitung,1,0,0,0,0,0,0,0,0,1,0
Hochwasserrückhaltebecken,1,0,0,1,0,0,0,0,0,0,0
Kupplung,1,0,0,1,0,0,0,0,0,0,0
Hardy-Kupplung,1,0,0,1,0,0,0,0,0,0,0
Zyklotron,1,0,0,1,0,0,0,0,0,0,0
Hot-dry-rock-Verfahren,1,0,0,1,0,0,0,0,0,0,0
Tiefengeothermie,1,0,0,1,0,0,0,0,0,0,0
LD-Verfahren,1,0,0,1,0,0,0,0,0,0,0
Gasreinigung,1,0,0,1,0,0,0,0,0,0,0
Hüttenwerk,1,0,0,1,0,0,0,0,0,0,0
Höhenmessung,1,0,0,0,0,0,0,0,0,1,0
MADS-Box-Gen,1,0,0,0,0,0,0,0,0,1,0
Isolierung,1,0,0,0,0,0,0,0,0,1,0
Analogspeicher,1,0,0,0,0,0,0,0,0,1,0
Heteroatomare Verbindungen,1,0,0,0,0,0,0,0,0,1,0
Interferenzmikroskopie,1,0,0,0,0,0,0,0,0,1,0
Selbstorganisierte Kritikalität,1,0,0,0,0,0,0,0,0,1,0
Personenbahnhof,1,0,0,0,0,0,0,0,0,1,0
Empfangsgebäude,1,0,0,0,0,0,0,0,0,1,0
p-adische Lie-Gruppe,1,0,0,0,0,0,0,0,0,1,0
Hysteresekurve,1,0,0,0,0,0,0,0,0,1,0
Remanenz,1,0,0,0,0,0,0,0,0,1,0
Ruder,1,0,0,0,0,0,0,0,0,1,0
Ruderanlage,1,0,0,0,0,0,0,0,0,1,0
Planetarische Welle,1,0,0,0,0,0,0,0,0,1,0
Toleranz Biologie,1,0,0,0,0,0,0,0,0,1,0
Akzeptorgruppe,1,0,0,0,0,0,0,0,0,1,0
Donorgruppe,1,0,0,0,0,0,0,0,0,1,0
O-Ring,1,0,0,0,0,0,0,0,0,1,0
Aschegehalt,1,0,0,0,0,0,0,0,0,1,0
Dotter,1,0,0,0,0,0,0,0,0,1,0
DNS-Methyltransferase,1,0,0,0,0,0,0,0,0,1,0
Leckwelle,1,0,0,0,0,0,0,0,0,1,0
Reflexion Physik,1,0,0,0,0,0,0,0,0,1,0
Venturi-Wäscher,1,0,0,1,0,0,0,0,0,0,0
Schrottaufbereitung,1,0,0,1,0,0,0,0,0,0,0
Entstaubung,1,0,0,1,0,0,0,0,0,0,0
Ortskurve,1,0,0,1,0,0,0,0,0,0,0
Bode-Diagramm,1,0,0,1,0,0,0,0,0,0,0
Nyquist-Kriterium,1,0,0,1,0,0,0,0,0,0,0
Mikrocomputertomographie,1,0,0,0,0,0,0,0,0,1,0
Referenzwert,1,0,0,0,0,0,0,0,0,1,0
Prion,1,0,0,0,0,0,0,0,0,1,0
Metalloproteinaseninhibitor,1,0,0,0,0,0,0,0,0,1,0
Regionale 2010,1,0,0,0,0,0,0,0,0,1,0
PRIMUS Programm,1,0,0,0,0,0,0,0,0,1,0
Internalisierung Molekularbiologie,1,0,0,0,0,0,0,0,0,1,0
Geräuschanalyse,1,0,0,0,0,0,0,0,0,1,0
Thioamide,1,0,0,0,0,0,0,0,0,1,0
Imine,1,0,0,0,0,0,0,0,0,1,0
Imidazoline,1,0,0,0,0,0,0,0,0,1,0
Böschungsbruch,1,0,0,0,0,0,0,0,0,1,0
Phasenwechselspeicher,1,0,0,0,0,0,0,0,0,1,0
Sprühpyrolyse,1,0,0,0,0,0,0,0,0,1,0
Fassung Technik,1,0,0,0,0,0,0,0,0,1,0
Azyklizität,1,0,0,0,0,0,0,0,0,1,0
Hypokaustum,1,0,0,0,0,0,0,0,0,1,0
Gauß-Funktion,1,0,0,0,0,0,0,0,0,1,0
Spannungsregelung,1,0,0,0,0,0,0,0,0,1,0
Rastersondenmikroskop,1,0,0,0,0,0,0,0,0,1,0
Sammelantrieb,1,0,0,0,0,0,0,0,0,1,0
West-Nil-Virus,1,0,0,0,0,0,0,0,0,1,0
Immunglobulin A,1,0,0,0,0,0,0,0,0,1,0
Signalpeptide,1,0,0,0,0,0,0,0,0,1,0
Fließgeschwindigkeit,1,0,0,0,0,0,0,0,0,1,0
Scrapie-Agens,1,0,0,0,0,0,0,0,0,1,0
Tragflügeltheorie,1,0,0,1,0,0,0,0,0,0,0
Beschaufelung,1,0,0,1,0,0,0,0,0,0,0
Betriebszustand,1,0,0,1,0,0,0,0,0,0,0
Sprachdialogsystem,1,0,0,1,0,0,0,0,0,0,0
Fluggerätmechaniker,1,0,0,1,0,0,0,0,0,0,0
Fluggerätbauer,1,0,0,1,0,0,0,0,0,0,0
Flugtriebwerkmechaniker,1,0,0,1,0,0,0,0,0,0,0
Affinity Publisher,1,0,0,1,0,0,0,0,0,0,0
Palmerolid A,1,0,0,0,0,0,0,0,0,1,0
Bohrlochsonde,1,0,0,0,0,0,0,0,0,1,0
Sondierung,1,0,0,0,0,0,0,0,0,1,0
Umweltprobe,1,0,0,0,0,0,0,0,0,1,0
Verluststrom,1,0,0,0,0,0,0,0,0,1,0
Redoxpotenzial,1,0,0,0,0,0,0,0,0,1,0
Lanthan,1,0,0,0,0,0,0,0,0,1,0
Borgruppe,1,0,0,0,0,0,0,0,0,1,0
Lastverteilung Energietechnik,1,0,0,0,0,0,0,0,0,1,0
Fachbibliografie,1,0,0,1,0,0,0,0,0,0,0
Induktives Bauelement,1,0,0,1,0,0,0,0,0,0,0
Phasensynchronisierung,1,0,0,0,0,0,0,0,0,1,0
Nichtlineare Transformation,1,0,0,0,0,0,0,0,0,1,0
Terphenyle,1,0,0,0,0,0,0,0,0,1,0
Fasertaper,1,0,0,0,0,0,0,0,0,1,0
Parametrischer Oszillator,1,0,0,0,0,0,0,0,0,1,0
Hämolysin,1,0,0,0,0,0,0,0,0,1,0
Molekularbiologe,1,0,0,0,0,0,0,0,0,1,0
Affenimmundefizienzvirus,1,0,0,0,0,0,0,0,0,1,0
Antikörperbildung,1,0,0,0,0,0,0,0,0,1,0
Tetracyclische Verbindungen,1,0,0,0,0,0,0,0,0,1,0
Transinformation,1,0,0,0,0,0,0,0,0,1,0
Tesselation,1,0,0,0,0,0,0,0,0,1,0
Kabelverlegung,1,0,0,0,0,0,0,0,0,1,0
Telegrafie,1,0,0,0,0,0,0,0,0,1,0
Seekabel,1,0,0,0,0,0,0,0,0,1,0
Photoperiode,1,0,0,0,0,0,0,0,0,1,0
Inzucht,1,0,0,0,0,0,0,0,0,1,0
Flüssigphasenreaktion,1,0,0,0,0,0,0,0,0,1,0
PAR-Proteine,1,0,0,0,0,0,0,0,0,1,0
Kybernetisches Modell,1,0,0,0,0,0,0,0,0,1,0
Blech,1,0,0,0,0,0,0,0,0,1,0
Riemerella anatipestifer,1,0,0,0,0,0,0,0,0,1,0
Schwankung,1,0,0,0,0,0,0,0,0,1,0
Kraftfahrerin,1,0,0,0,0,0,0,0,0,1,0
Mörtel,1,0,0,0,0,0,0,0,0,1,0
Putzmörtel,1,0,0,0,0,0,0,0,0,1,0
Auslaugung,1,0,0,0,0,0,0,0,0,1,0
Mauermörtel,1,0,0,0,0,0,0,0,0,1,0
Weichmagnetischer Werkstoff,1,0,0,1,0,0,0,0,0,0,0
Magnetisches Bauelement,1,0,0,1,0,0,0,0,0,0,0
NX12,1,0,0,1,0,0,0,0,0,0,0
Moodle,1,0,0,1,0,0,0,0,0,0,0
Fensterbau,1,0,0,1,0,0,0,0,0,0,0
Lagrange-Funktion,1,0,0,1,0,0,0,0,0,0,0
Warmwalzen,1,0,0,1,0,0,0,0,0,0,0
Schwimmbadbau,1,0,0,0,0,0,0,0,0,1,0
Streptococcus suis,1,0,0,0,0,0,0,0,0,1,0
Ionendichte,1,0,0,0,0,0,0,0,0,1,0
Makrophage,1,0,0,0,0,0,0,0,0,1,0
Fano-Effekt,1,0,0,0,0,0,0,0,0,1,0
Elektronenspektrum,1,0,0,0,0,0,0,0,0,1,0
Hochspannungsbauelement,1,0,0,0,0,0,0,0,0,1,0
Öl-Papier-Dielektrikum,1,0,0,0,0,0,0,0,0,1,0
Sturm-Liouville-Operator,1,0,0,0,0,0,0,0,0,1,0
Schwingungsbelastung,1,0,0,0,0,0,0,0,0,1,0
Stössel Maschine,1,0,0,0,0,0,0,0,0,1,0
Drehung,1,0,0,0,0,0,0,0,0,1,0
Ventilfeder,1,0,0,0,0,0,0,0,0,1,0
Feldstärke,1,0,0,0,0,0,0,0,0,1,0
Aminoacylase,1,0,0,0,0,0,0,0,0,1,0
Stellglied,1,0,0,0,0,0,0,0,0,1,0
Oberflächenriss,1,0,0,0,0,0,0,0,0,1,0
Quecksilberselenid,1,0,0,0,0,0,0,0,0,1,0
Infrarot-Reflexions-Absorptions-Spektroskopie,1,0,0,0,0,0,0,0,0,1,0
Autofokussystem,1,0,0,0,0,0,0,0,0,1,0
Laser-Rastermikroskopie,1,0,0,0,0,0,0,0,0,1,0
Kummer-Varietät,1,0,0,0,0,0,0,0,0,1,0
Semiabelsche Gruppe,1,0,0,0,0,0,0,0,0,1,0
Fluten,1,0,0,0,0,0,0,0,0,1,0
Hybridschaltung,1,0,0,0,0,0,0,0,0,1,0
Phosphodiesterasen,1,0,0,0,0,0,0,0,0,1,0
NC-Fertigung,1,0,0,1,0,0,0,0,0,0,0
Dichtebestimmung,1,0,0,1,0,0,0,0,0,0,0
Kunststoffherstellung,1,0,0,1,0,0,0,0,0,0,0
Siedlungsgeografie,1,0,0,1,0,0,0,0,0,0,0
OpenLDAP,1,0,0,1,0,0,0,0,0,0,0
Kerberos Kryptologie,1,0,0,1,0,0,0,0,0,0,0
Superoxiddismutasen,1,0,0,0,0,0,0,0,0,1,0
Glutamate,1,0,0,0,0,0,0,0,0,1,0
Durchschlagfestigkeit,1,0,0,0,0,0,0,0,0,1,0
Adaptives Prozessmodell,1,0,0,0,0,0,0,0,0,1,0
Bruchversuch,1,0,0,0,0,0,0,0,0,1,0
Druckversuch,1,0,0,0,0,0,0,0,0,1,0
n-Halbleiter,1,0,0,0,0,0,0,0,0,1,0
Elektrochemisches Abtragen,1,0,0,0,0,0,0,0,0,1,0
Pfandflasche,1,0,0,0,0,0,0,0,0,1,0
Epimerisierung,1,0,0,0,0,0,0,0,0,1,0
Tetrapeptide,1,0,0,0,0,0,0,0,0,1,0
Asparaginsäure,1,0,0,0,0,0,0,0,0,1,0
Smoothed Particle Hydrodynamics,1,0,0,0,0,0,0,0,0,1,0
Kaimauer,1,0,0,0,0,0,0,0,0,1,0
Sohle Wasserbau,1,0,0,0,0,0,0,0,0,1,0
Interferenzschicht,1,0,0,0,0,0,0,0,0,1,0
Quantenfluktuation,1,0,0,0,0,0,0,0,0,1,0
Aufgabengliederung,1,0,0,0,0,0,0,0,0,1,0
Magnetit,1,0,0,0,0,0,0,0,0,1,0
Magnetteilchen,1,0,0,0,0,0,0,0,0,1,0
Cholesterinstoffwechsel,1,0,0,0,0,0,0,0,0,1,0
Tocotrienole,1,0,0,0,0,0,0,0,0,1,0
Dioxinbelastung,1,0,0,0,0,0,0,0,0,1,0
Infrarotheizung,1,0,0,0,0,0,0,0,0,1,0
Warmwasserheizung,1,0,0,0,0,0,0,0,0,1,0
Eizelle,1,0,0,0,0,0,0,0,0,1,0
Nachverbrennung,1,0,0,0,0,0,0,0,0,1,0
Kraftfluss Maschinenbau,1,0,0,1,0,0,0,0,0,0,0
Dichteverteilung,1,0,0,1,0,0,0,0,0,0,0
Fremdenverkehrsplanung,1,0,0,1,0,0,0,0,0,0,0
Raspberry Pi 4 Model B,1,0,0,1,0,0,0,0,0,0,0
Linolsäure,1,0,0,0,0,0,0,0,0,1,0
Einschiebungsreaktion,1,0,0,0,0,0,0,0,0,1,0
Signalunterraum,1,0,0,0,0,0,0,0,0,1,0
Mure,1,0,0,0,0,0,0,0,0,1,0
Flüssiger Brennstoff,1,0,0,0,0,0,0,0,0,1,0
Peristaltische Strömung,1,0,0,0,0,0,0,0,0,1,0
Erläuterung,1,0,0,1,0,0,0,0,0,0,0
Trigonometrie,1,0,0,1,0,0,0,0,0,0,0
Parasitäres Element Mikroelektronik,1,0,0,1,0,0,0,0,0,0,0
Strom-Spannungs-Kennlinie,1,0,0,1,0,0,0,0,0,0,0
Allplan 2020,1,0,0,1,0,0,0,0,0,0,0
Briefmarke,1,0,0,1,0,0,0,0,0,0,0
Bundeswettbewerb Mathematik,1,0,0,1,0,0,0,0,0,0,0
Dart Programmiersprache,1,0,0,1,0,0,0,0,0,0,0
Prodigiosinderivate,1,0,0,0,0,0,0,0,0,1,0
Cobaltion,1,0,0,0,0,0,0,0,0,1,0
Polydimethylsiloxan,1,0,0,0,0,0,0,0,0,1,0
Vakuum-UV-Spektroskopie,1,0,0,0,0,0,0,0,0,1,0
Aminopyridine,1,0,0,0,0,0,0,0,0,1,0
Allantois,1,0,0,0,0,0,0,0,0,1,0
Ephrine,1,0,0,0,0,0,0,0,0,1,0
Umströmung,1,0,0,0,0,0,0,0,0,1,0
Acrolein,1,0,0,0,0,0,0,0,0,1,0
Mikrokristall,1,0,0,0,0,0,0,0,0,1,0
Actin-Filament,1,0,0,0,0,0,0,0,0,1,0
Amazon Alexa,1,0,0,1,0,0,0,0,0,0,0
"Keras Framework, Informatik",1,0,0,1,0,0,0,0,0,0,0
Ökotop,1,0,0,1,0,0,0,0,0,0,0
Fumarole,1,0,0,1,0,0,0,0,0,0,0
Säuerling,1,0,0,1,0,0,0,0,0,0,0
Mofette,1,0,0,1,0,0,0,0,0,0,0
Inpainting,1,0,0,0,0,0,0,0,0,1,0
Tiefenverteilung,1,0,0,0,0,0,0,0,0,1,0
Lipoxygenase 5-,1,0,0,0,0,0,0,0,0,1,0
Sirtuine,1,0,0,0,0,0,0,0,0,1,0
Goniometer,1,0,0,0,0,0,0,0,0,1,0
Frequenzmultiplex,1,0,0,0,0,0,0,0,0,1,0
Widerstandsverminderung,1,0,0,0,0,0,0,0,0,1,0
Chelatbildung,1,0,0,0,0,0,0,0,0,1,0
Operation Informatik,1,0,0,0,0,0,0,0,0,1,0
Kaliumion,1,0,0,0,0,0,0,0,0,1,0
Natriumion,1,0,0,0,0,0,0,0,0,1,0
Stochastisches Petri-Netz,1,0,0,0,0,0,0,0,0,1,0
Keimbahn,1,0,0,1,0,0,0,0,0,0,0
Gebirgsdruck,1,0,0,1,0,0,0,0,0,0,0
Inkompatibilität,1,0,0,1,0,0,0,0,0,0,0
Bindiger Boden,1,0,0,1,0,0,0,0,0,0,0
Porenwasserdruck,1,0,0,1,0,0,0,0,0,0,0
Grenzfeststellung,1,0,0,0,0,0,0,0,0,1,0
Aconitat-Hydratase,1,0,0,0,0,0,0,0,0,1,0
Asparaginase,1,0,0,0,0,0,0,0,0,1,0
Indiumantimonid,1,0,0,0,0,0,0,0,0,1,0
Stickstoffversorgung,1,0,0,0,0,0,0,0,0,1,0
Freier Fall,1,0,0,0,0,0,0,0,0,1,0
Materiewelle,1,0,0,0,0,0,0,0,0,1,0
Druckminderventil,1,0,0,0,0,0,0,0,0,1,0
Netzbelastung,1,0,0,0,0,0,0,0,0,1,0
Fahrwasservertiefung,1,0,0,0,0,0,0,0,0,1,0
Schneller Brutreaktor,1,0,0,1,0,0,0,0,0,0,0
Inanspruchnahme,1,0,0,1,0,0,0,0,0,0,0
Inventor 2019,1,0,0,1,0,0,0,0,0,0,0
Linienbus,1,0,0,1,0,0,0,0,0,0,0
Klimafaktor,1,0,0,1,0,0,0,0,0,0,0
Fernwärmenetz,1,0,0,1,0,0,0,0,0,0,0
Programmänderung,1,0,0,1,0,0,0,0,0,0,0
Programmverstehen,1,0,0,1,0,0,0,0,0,0,0
Streptococcus mutans,1,0,0,0,0,0,0,0,0,1,0
Paramyosin,1,0,0,0,0,0,0,0,0,1,0
Bindeproteine,1,0,0,0,0,0,0,0,0,1,0
Aktivierungsenergie,1,0,0,0,0,0,0,0,0,1,0
Josephson-Element,1,0,0,0,0,0,0,0,0,1,0
Konkurrenz Biologie,1,0,0,0,0,0,0,0,0,1,0
Strahlungsbilanz,1,0,0,0,0,0,0,0,0,1,0
Gencluster,1,0,0,0,0,0,0,0,0,1,0
Koeffizientenfunktion,1,0,0,0,0,0,0,0,0,1,0
Fluktuations-Dissipations-Theorem,1,0,0,0,0,0,0,0,0,1,0
Phytase,1,0,0,0,0,0,0,0,0,1,0
Hormonrezeptor,1,0,0,0,0,0,0,0,0,1,0
Stromquelle,1,0,0,0,0,0,0,0,0,1,0
Amperemeter,1,0,0,0,0,0,0,0,0,1,0
Dreidimensionale Bearbeitung,1,0,0,0,0,0,0,0,0,1,0
Tropinon-Reduktase,1,0,0,0,0,0,0,0,0,1,0
Laserlithografie,1,0,0,0,0,0,0,0,0,1,0
Sterine,1,0,0,0,0,0,0,0,0,1,0
Nutzungsgrad,1,0,0,0,0,0,0,0,0,1,0
Tunnelspektroskopie,1,0,0,0,0,0,0,0,0,1,0
Pnictide,1,0,0,0,0,0,0,0,0,1,0
Auenboden,1,0,0,0,0,0,0,0,0,1,0
Filmkamera,1,0,0,0,0,0,0,0,0,1,0
Fernsehkamera,1,0,0,0,0,0,0,0,0,1,0
Diskretisierungsverfahren,1,0,0,0,0,0,0,0,0,1,0
Naturschützerin,1,0,0,1,0,0,0,0,0,0,0
Funkverkehr,1,0,0,1,0,0,0,0,0,0,0
JavaScript 2017,1,0,0,1,0,0,0,0,0,0,0
Schnittmuster,1,0,0,1,0,0,0,0,0,0,0
Adobe InDesign CC,1,0,0,1,0,0,0,0,0,0,0
Hanta-Virus,1,0,0,0,0,0,0,0,0,1,0
Oozyte,1,0,0,0,0,0,0,0,0,1,0
Acylneuraminsäuren,1,0,0,0,0,0,0,0,0,1,0
Eigendynamik,1,0,0,0,0,0,0,0,0,1,0
Kleinmotor,1,0,0,0,0,0,0,0,0,1,0
Käfigläufermaschine,1,0,0,0,0,0,0,0,0,1,0
Oberwellenfeld,1,0,0,0,0,0,0,0,0,1,0
Mischspannung,1,0,0,0,0,0,0,0,0,1,0
Hochfrequenzgenerator,1,0,0,0,0,0,0,0,0,1,0
Hochspannungsprüfanlage,1,0,0,0,0,0,0,0,0,1,0
Prüfspannung,1,0,0,0,0,0,0,0,0,1,0
Hochspannungsgenerator,1,0,0,0,0,0,0,0,0,1,0
Knotenzusammenhang,1,0,0,0,0,0,0,0,0,1,0
Ballistischer Effekt,1,0,0,0,0,0,0,0,0,1,0
Kühlmittelverluststörfall,1,0,0,0,0,0,0,0,0,1,0
Kuchenfiltration,1,0,0,0,0,0,0,0,0,1,0
Halbleiteroberfläche,1,0,0,0,0,0,0,0,0,1,0
Wärmestromdichte,1,0,0,0,0,0,0,0,0,1,0
Doppelbindung,1,0,0,0,0,0,0,0,0,1,0
Autobahnbau,1,0,0,0,0,0,0,0,0,1,0
Autobahnnetz,1,0,0,0,0,0,0,0,0,1,0
ODMR-Spektroskopie,1,0,0,0,0,0,0,0,0,1,0
Hanle-Effekt,1,0,0,0,0,0,0,0,0,1,0
Nudicauline,1,0,0,0,0,0,0,0,0,1,0
Multienzymkomplex,1,0,0,0,0,0,0,0,0,1,0
Ausscheidung,1,0,0,0,0,0,0,0,0,1,0
Antigen,1,0,0,0,0,0,0,0,0,1,0
Mineralstoffhaushalt,1,0,0,0,0,0,0,0,0,1,0
Mengenelement,1,0,0,0,0,0,0,0,0,1,0
Nicotinsäure,1,0,0,0,0,0,0,0,0,1,0
Glucosestoffwechsel,1,0,0,0,0,0,0,0,0,1,0
Schalter,1,0,0,0,0,0,0,0,0,1,0
Kupferchloride,1,0,0,0,0,0,0,0,0,1,0
Brom,1,0,0,0,0,0,0,0,0,1,0
Cäsiumverbindungen,1,0,0,0,0,0,0,0,0,1,0
Quellencodierung,1,0,0,1,0,0,0,0,0,0,0
Garage,1,0,0,1,0,0,0,0,0,0,0
Künstliches Ökosystem,1,0,0,1,0,0,0,0,0,0,0
Zweigliedrigkeit,1,0,0,1,0,0,0,0,0,0,0
Pneumatische Förderanlage,1,0,0,1,0,0,0,0,0,0,0
Neuroethik,1,0,0,1,0,0,0,0,0,0,0
Einrichten Technik,1,0,0,1,0,0,0,0,0,0,0
Blockschaltbild,1,0,0,1,0,0,0,0,0,0,0
VHDL-AMS,1,0,0,1,0,0,0,0,0,0,0
Optimalitätsbedingung,1,0,0,1,0,0,0,0,0,0,0
Windows Server 2019,1,0,0,1,0,0,0,0,0,0,0
Potenzmenge,1,0,0,1,0,0,0,0,0,0,0
Feststellung,1,0,0,1,0,0,0,0,0,0,0
Ramsey-Zahl,1,0,0,0,0,0,0,0,0,1,0
Ordinalzahl,1,0,0,0,0,0,0,0,0,1,0
Polyethylenglykolderivate,1,0,0,0,0,0,0,0,0,1,0
Thermo-Kapillare Konvektion,1,0,0,0,0,0,0,0,0,1,0
Bridgman-Verfahren,1,0,0,0,0,0,0,0,0,1,0
Magnetfeldeffekt,1,0,0,0,0,0,0,0,0,1,0
Stromloses Oberflächenbeschichten,1,0,0,0,0,0,0,0,0,1,0
Spektrale Filterung,1,0,0,0,0,0,0,0,0,1,0
Access 2019,1,0,0,1,0,0,0,0,0,0,0
Technisches Gas,1,0,0,1,0,0,0,0,0,0,0
Reinststoff,1,0,0,1,0,0,0,0,0,0,0
Refactoring,1,0,0,1,0,0,0,0,0,0,0
Kunststoffformteil,1,0,0,1,0,0,0,0,0,0,0
Maßgenauigkeit,1,0,0,1,0,0,0,0,0,0,0
Modul Membranverfahren,1,0,0,0,0,0,0,0,0,1,0
Rekombinationsreaktion,1,0,0,0,0,0,0,0,0,1,0
Magischer Kern,1,0,0,0,0,0,0,0,0,1,0
Kernmasse,1,0,0,0,0,0,0,0,0,1,0
Lineare Ordnung,1,0,0,0,0,0,0,0,0,1,0
Immobilienökonomie,1,0,0,0,0,0,0,0,0,1,0
Pressen,1,0,0,0,0,0,0,0,0,1,0
Farbwiedergabe,1,0,0,0,0,0,0,0,0,1,0
Elektrochemische Polymerisation,1,0,0,0,0,0,0,0,0,1,0
Polyimide,1,0,0,0,0,0,0,0,0,1,0
Higgs-Modell,1,0,0,0,0,0,0,0,0,1,0
Lamarckismus,1,0,0,0,0,0,0,0,0,1,0
Mesoporöser Kristall,1,0,0,0,0,0,0,0,0,1,0
Wahrscheinlichkeitsmetrik,1,0,0,0,0,0,0,0,0,1,0
Nährstoffauswaschung,1,0,0,0,0,0,0,0,0,1,0
Metallfolie,1,0,0,0,0,0,0,0,0,1,0
Partition Informatik,1,0,0,0,0,0,0,0,0,1,0
Pyrazin,1,0,0,0,0,0,0,0,0,1,0
Selektionsvorteil,1,0,0,0,0,0,0,0,0,1,0
Moran-Modell,1,0,0,0,0,0,0,0,0,1,0
Stoffschluss,1,0,0,0,0,0,0,0,0,1,0
Datenflussanalyse,1,0,0,0,0,0,0,0,0,1,0
Zeitbehafteter Automat,1,0,0,0,0,0,0,0,0,1,0
Dehnung,1,0,0,0,0,0,0,0,0,1,0
Nichtnegativer Operator,1,0,0,0,0,0,0,0,0,1,0
Linearquadratische Kontrolltheorie,1,0,0,0,0,0,0,0,0,1,0
Gaußsches Rauschen,1,0,0,0,0,0,0,0,0,1,0
Einpressverbindung,1,0,0,0,0,0,0,0,0,1,0
Hochstromkontakt,1,0,0,0,0,0,0,0,0,1,0
Kontaktieren,1,0,0,0,0,0,0,0,0,1,0
Smart Factory,1,0,0,1,0,0,0,0,0,0,0
Spring Programmiersprache,1,0,0,1,0,0,0,0,0,0,0
Spring 2.0,1,0,0,1,0,0,0,0,0,0,0
Spring 5.0,1,0,0,1,0,0,0,0,0,0,0
Restlebensdauer,1,0,0,1,0,0,0,0,0,0,0
Hochstrom,1,0,0,0,0,0,0,0,0,1,0
Schiffsbrücke,1,0,0,0,0,0,0,0,0,1,0
Molybdändiselenid,1,0,0,0,0,0,0,0,0,1,0
