Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Histidin,1,0,0,0,0,0,0,0,0,0,1
Selbstständiges Beweisverfahren,1,0,0,0,0,0,0,0,0,0,1
Konklusion,1,0,0,0,0,0,0,0,0,0,1
Sachverständigenbeweis,1,0,0,0,0,0,0,0,0,0,1
Unvollständigkeit,1,0,0,0,0,0,0,0,0,0,1
Tarif,1,0,0,0,0,0,0,0,0,0,1
Deradikalisierung,1,0,0,1,0,0,0,0,0,0,0
Čerenkov-Zähler,1,0,0,0,0,0,0,0,0,0,1
Unentgeltliche Verfügung,1,0,0,0,0,0,0,0,0,0,1
Steuererklärung,1,0,0,1,0,0,0,0,0,0,0
Festbettreaktor,1,0,0,0,0,0,0,0,0,0,1
Skarn,1,0,0,0,0,0,0,0,0,0,1
Todesbewusstsein,1,0,0,1,0,0,0,0,0,0,0
Werbewirtschaft,1,0,0,1,0,0,0,0,0,0,0
Putsch in Chile,1,0,0,1,0,0,0,0,0,0,0
Freude,1,0,0,0,1,0,0,0,0,0,0
Geißel,1,0,0,0,0,0,0,0,0,0,1
Schwimmbewegung,1,0,0,0,0,0,0,0,0,0,1
Benzoate,1,0,0,0,0,0,0,0,0,0,1
Glycin,1,0,0,0,0,0,0,0,0,0,1
Sarkosin,1,0,0,0,0,0,0,0,0,0,1
Kartenmacher,1,0,0,1,0,0,0,0,0,0,0
Abt,1,0,0,0,0,0,0,0,0,0,1
Unbemanntes Unterwasserfahrzeug,1,0,0,0,0,0,0,0,0,0,1
Homologisierung,1,0,0,0,0,0,0,0,0,0,1
Ortspezifische Mutagenese,1,0,0,0,0,0,0,0,0,0,1
Dimethylallyl-Transferase,1,0,0,0,0,0,0,0,0,0,1
Maskierung,1,0,0,0,0,0,0,0,0,0,1
Metakontrast,1,0,0,0,0,0,0,0,0,0,1
B-Meson,1,0,0,0,0,0,0,0,0,0,1
Knicksoliton,1,0,0,0,0,0,0,0,0,0,1
Nanomechanik,1,0,0,0,0,0,0,0,0,0,1
Hexagonaler Kristall,1,0,0,0,0,0,0,0,0,0,1
Elektroneneinfang,1,0,0,0,0,0,0,0,0,0,1
Metallanreicherung,1,0,0,0,0,0,0,0,0,0,1
Schwerer Atomkern,1,0,0,0,0,0,0,0,0,0,1
Cäsiumisotop,1,0,0,0,0,0,0,0,0,0,1
Spaltproduktfreisetzung,1,0,0,0,0,0,0,0,0,0,1
Uran-235,1,0,0,0,0,0,0,0,0,0,1
Immobiliarkredit,1,0,0,0,0,0,0,0,0,0,1
Vorzeitige Beendigung,1,0,0,0,0,0,0,0,0,0,1
Hyperbolische Fläche,1,0,0,0,0,0,0,0,0,0,1
Kraftkonstante,1,0,0,0,0,0,0,0,0,0,1
Originalismus,1,0,0,0,0,0,0,0,0,0,1
Kartograf,1,0,0,1,0,0,0,0,0,0,0
Freier Ladungsträger,1,0,0,0,0,0,0,0,0,0,1
Kupferstecher,1,0,0,1,0,0,0,0,0,0,0
Spitze,1,0,0,0,0,0,0,0,0,0,1
Carbonitride,1,0,0,0,0,0,0,0,0,0,1
Ehevermittlung,1,0,0,0,0,0,0,0,0,0,1
Mitochondriale RNS,1,0,0,0,0,0,0,0,0,0,1
Placozoa,1,0,0,0,0,0,0,0,0,0,1
Schwingungszustand,1,0,0,0,0,0,0,0,0,0,1
Technischer Überwachungsverein,1,0,0,1,0,0,0,0,0,0,0
Eintopfreaktion,1,0,0,0,0,0,0,0,0,0,1
Orange,1,0,0,1,0,0,0,0,0,0,0
Flämisch,1,0,0,1,0,0,0,0,0,0,0
Militärjustiz,1,0,0,1,0,0,0,0,0,0,0
Bargeldloser Zahlungsverkehr,1,0,0,0,1,0,0,0,0,0,0
Sauerstoffverbrauch,1,0,0,0,0,0,0,0,0,0,1
Herzfrequenzvariabilität,1,0,0,0,0,0,0,0,0,0,1
Peripartale Phase,1,0,0,0,0,0,0,0,0,0,1
Dreiatomiges Molekül,1,0,0,0,0,0,0,0,0,0,1
Terroristische Vereinigung,1,0,0,0,0,0,0,0,0,0,1
Exsudation,1,0,0,0,0,0,0,0,0,0,1
Grünlandpflanzen,1,0,0,0,0,0,0,0,0,0,1
Elektrische Leistung,1,0,0,0,1,0,0,0,0,0,0
Punkt,1,0,0,0,0,0,0,0,0,0,1
Dysplasie,1,0,0,0,0,0,0,0,0,0,1
Fluoreszenzmarkierung,1,0,0,0,0,0,0,0,0,0,1
Speiseröhrenkrebs,1,0,0,0,0,0,0,0,0,0,1
Nitrierung,1,0,0,0,1,0,0,0,0,0,0
Monooxygenasen,1,0,0,0,0,0,0,0,0,0,1
Blasensäule,1,0,0,0,0,0,0,0,0,0,1
Butan,1,0,0,0,0,0,0,0,0,0,1
Enzymatische Oxidation,1,0,0,0,0,0,0,0,0,0,1
Register,1,0,0,0,0,0,0,0,0,0,1
Persönlicher Rat,1,0,0,0,0,0,0,0,0,0,1
Enthalpie,1,0,0,0,1,0,0,0,0,0,0
Dehydrierung,1,0,0,0,0,0,0,0,0,0,1
New England Renaissance,1,0,0,0,1,0,0,0,0,0,0
Hydroxymethylfurfurol,1,0,0,0,0,0,0,0,0,0,1
Wolf-Rayet-Stern,1,0,0,0,0,0,0,0,0,0,1
Kontinentale Erdkruste,1,0,0,0,0,0,0,0,0,0,1
Supermannigfaltigkeit,1,0,0,0,0,0,0,0,0,0,1
CLUSTER,1,0,0,0,0,0,0,0,0,0,1
Ausnahmesituation,1,0,0,1,0,0,0,0,0,0,0
CPUX,1,0,0,1,0,0,0,0,0,0,0
Karst,1,0,0,0,0,0,0,0,0,0,1
Senkung,1,0,0,0,0,0,0,0,0,0,1
Doline,1,0,0,0,0,0,0,0,0,0,1
Karstmorphologie,1,0,0,0,0,0,0,0,0,0,1
Lipidomik,1,0,0,0,0,0,0,0,0,0,1
Schadenermittlung,1,0,0,0,0,0,0,0,0,0,1
Spin-Spin-Wechselwirkung,1,0,0,0,0,0,0,0,0,0,1
Rhodate,1,0,0,0,0,0,0,0,0,0,1
Chromate,1,0,0,0,0,0,0,0,0,0,1
Cobaltate,1,0,0,0,0,0,0,0,0,0,1
Selektive Epitaxie,1,0,0,0,0,0,0,0,0,0,1
Pressendruck,1,0,0,1,0,0,0,0,0,0,0
Horizontalverschiebung,1,0,0,0,0,0,0,0,0,0,1
Nivellement,1,0,0,0,0,0,0,0,0,0,1
Bergschaden,1,0,0,0,0,0,0,0,0,0,1
Pädagogische Führung,1,0,0,1,0,0,0,0,0,0,0
Mentoring,1,0,0,1,0,0,0,0,0,0,0
Dithiolene,1,0,0,0,0,0,0,0,0,0,1
Molybdopterin,1,0,0,0,0,0,0,0,0,0,1
Oxidoreductasen,1,0,0,0,0,0,0,0,0,0,1
Sauerstoffatom,1,0,0,0,0,0,0,0,0,0,1
Laufzeit,1,0,0,0,0,0,0,0,0,0,1
EDA,1,0,0,0,0,0,0,0,0,0,1
Univariate Wahrscheinlichkeitsverteilung,1,0,0,0,0,0,0,0,0,0,1
Gräzistik,1,0,0,0,0,0,0,0,0,0,1
Motivierung,1,0,0,1,0,0,0,0,0,0,0
Linienstrahlung,1,0,0,0,0,0,0,0,0,0,1
Gasdichte,1,0,0,0,0,0,0,0,0,0,1
Allmacht Gottes,1,0,0,0,0,0,0,0,0,0,1
Windgott,1,0,0,0,0,0,0,0,0,0,1
Adsorptiv,1,0,0,0,0,0,0,0,0,0,1
Anorganisches Bindemittel,1,0,0,0,0,0,0,0,0,0,1
Paläohydrologie,1,0,0,0,0,0,0,0,0,0,1
Gletschersee,1,0,0,0,0,0,0,0,0,0,1
Forstwissenschaftler,1,0,0,0,0,0,0,0,0,0,1
Torflagerstätte,1,0,0,0,0,0,0,0,0,0,1
Plasmon-Katalyse,1,0,0,0,0,0,0,0,0,0,1
Bulk,1,0,0,0,0,0,0,0,0,0,1
Reanalyse,1,0,0,1,0,0,0,0,0,0,0
Entladung,1,0,0,0,0,0,0,0,0,0,1
Funkenentladung,1,0,0,0,0,0,0,0,0,0,1
Blue-tongue-Virus,1,0,0,0,0,0,0,0,0,0,1
Kyudo,1,0,0,0,0,0,0,0,0,0,1
Biotelemetrie,1,0,0,0,0,0,0,0,0,0,1
Kühlsystem,1,0,0,0,0,0,0,0,0,0,1
Wärme,1,0,0,0,0,0,0,0,0,0,1
Latentwärmespeicher,1,0,0,0,0,0,0,0,0,0,1
Phosphorkreislauf,1,0,0,0,0,0,0,0,0,0,1
Schwefelbakterien,1,0,0,0,0,0,0,0,0,0,1
Pestivirus,1,0,0,0,0,0,0,0,0,0,1
Tremor,1,0,0,0,0,0,0,0,0,0,1
Lotterierecht,1,0,0,0,1,0,0,0,0,0,0
Spermatogramm,1,0,0,0,0,0,0,0,0,0,1
Laktationsleistung,1,0,0,0,0,0,0,0,0,0,1
Monensin,1,0,0,0,0,0,0,0,0,0,1
Fettgewebe,1,0,0,0,0,0,0,0,0,0,1
Bewegungsgedächtnis,1,0,0,0,0,0,0,0,0,0,1
Bewegungsbeobachtung,1,0,0,0,0,0,0,0,0,0,1
Onomasiologie,1,0,0,0,0,0,0,0,0,0,1
GABAerge Nervenzelle,1,0,0,0,0,0,0,0,0,0,1
Hirnstimulation,1,0,0,0,0,0,0,0,0,0,1
Exportbeschränkung,1,0,0,0,0,0,0,0,0,0,1
Kriegswaffe,1,0,0,0,0,0,0,0,0,0,1
Erzgang,1,0,0,0,0,0,0,0,0,0,1
Turmalin,1,0,0,0,0,0,0,0,0,0,1
Wolframit,1,0,0,0,0,0,0,0,0,0,1
Hydrothermale Ganglagerstätte,1,0,0,0,0,0,0,0,0,0,1
Wolframitlagerstätte,1,0,0,0,0,0,0,0,0,0,1
Forschungsprogramm,1,0,0,0,1,0,0,0,0,0,0
Vorkaufsrecht,1,0,0,0,0,0,0,0,0,0,1
Entnahme,1,0,0,0,0,0,0,0,0,0,1
Gesellschaftsvermögen,1,0,0,0,0,0,0,0,0,0,1
Kommanditist,1,0,0,0,0,0,0,0,0,0,1
Distickstoff,1,0,0,0,0,0,0,0,0,0,1
Weiterbeschäftigungsanspruch,1,0,0,0,0,0,0,0,0,0,1
Risikoausschluss,1,0,0,0,0,0,0,0,0,0,1
Neutronenspektroskopie,1,0,0,0,0,0,0,0,0,0,1
Calciumcarbonat,1,0,0,0,0,0,0,0,0,0,1
Mikrogel,1,0,0,0,0,0,0,0,0,0,1
Kapitalexport,1,0,0,0,0,0,0,0,0,0,1
Steuerneutralität,1,0,0,0,0,0,0,0,0,0,1
Glucosedehydrogenase,1,0,0,0,0,0,0,0,0,0,1
NADH,1,0,0,0,0,0,0,0,0,0,1
Photoelektrode,1,0,0,0,0,0,0,0,0,0,1
Biohybrides System,1,0,0,0,0,0,0,0,0,0,1
Azide,1,0,0,0,0,0,0,0,0,0,1
Einkaufsstraße,1,0,0,0,0,0,0,0,0,0,1
Sozialsiedlung,1,0,0,0,0,0,0,0,0,0,1
Thermus thermophilus,1,0,0,0,0,0,0,0,0,0,1
PHIP,1,0,0,0,0,0,0,0,0,0,1
Hyperpolarisierung,1,0,0,0,0,0,0,0,0,0,1
Vibrationsanalyse,1,0,0,0,0,0,0,0,0,0,1
iOS 11,1,0,0,0,1,0,0,0,0,0,0
Bandenkriminalität,1,0,0,1,0,0,0,0,0,0,0
Kognitive Religionswissenschaft,1,0,0,0,1,0,0,0,0,0,0
Iǧtihād,1,0,0,0,1,0,0,0,0,0,0
Krankenhausinformationssystem,1,0,0,0,1,0,0,0,0,0,0
Systemtheoretische Pädagogik,1,0,0,1,0,0,0,0,0,0,0
Verhaltensentwicklung,1,0,0,1,0,0,0,0,0,0,0
Öffentliche Urkunde,1,0,0,0,0,0,0,0,0,0,1
Beweiskraft,1,0,0,0,0,0,0,0,0,0,1
Weltliche Musik,1,0,0,0,0,0,0,0,0,0,1
Staatenbeschwerde,1,0,0,0,0,0,0,0,0,0,1
Virushülle,1,0,0,0,0,0,0,0,0,0,1
Polyoma-Virus,1,0,0,0,0,0,0,0,0,0,1
Sekundärmarkt,1,0,0,0,0,0,0,0,0,0,1
Länge,1,0,0,0,0,0,0,0,0,0,1
Zentralität,1,0,0,0,0,0,0,0,0,0,1
Nahrungskette,1,0,0,0,0,0,0,0,0,0,1
Berufsfeld Körperpflege,1,0,0,0,0,0,0,0,0,0,1
Normatives Tatbestandsmerkmal,1,0,0,0,0,0,0,0,0,0,1
Plastiktüte,1,0,0,0,0,0,0,0,0,0,1
Einweggeschirr,1,0,0,0,0,0,0,0,0,0,1
Disposition,1,0,0,0,0,0,0,0,0,0,1
Räumung,1,0,0,0,0,0,0,0,0,0,1
Musikfestspiel,1,0,0,0,0,0,0,0,0,0,1
Operante Konditionierung,1,0,0,0,0,0,0,0,0,0,1
Lignocellulosehaltiger Rohstoff,1,0,0,0,0,0,0,0,0,0,1
Audiovisualisierung,1,0,0,0,0,0,0,0,0,0,1
Bergbauer,1,0,0,0,0,0,0,0,0,0,1
Nebenpflicht,1,0,0,0,0,0,0,0,0,0,1
Gleichwertigkeit,1,0,0,0,0,0,0,0,0,0,1
Literarische Gesellschaft,1,0,0,1,0,0,0,0,0,0,0
Sinfonie,1,0,0,1,0,0,0,0,0,0,0
Hühnerhaltung,1,0,0,0,0,0,0,0,0,0,1
Darlegungslast,1,0,0,0,0,0,0,0,0,0,1
Polysulfide,1,0,0,0,0,0,0,0,0,0,1
Oratorium,1,0,0,1,0,0,0,0,0,0,0
Stamm,1,0,0,0,0,0,0,0,0,0,1
Parteivorbringen,1,0,0,0,0,0,0,0,0,0,1
Elektronische Akte,1,0,0,0,0,0,0,0,0,0,1
Messvertonung,1,0,0,1,0,0,0,0,0,0,0
Körperverletzung im Amt,1,0,0,1,0,0,0,0,0,0,0
Chromverbindungen,1,0,0,0,0,0,0,0,0,0,1
Viktimisierung,1,0,0,1,0,0,0,0,0,0,0
Polykation,1,0,0,0,0,0,0,0,0,0,1
Grunderwerbsteuer,1,0,0,0,0,0,0,0,0,0,1
Gesellschafterwechsel,1,0,0,0,0,0,0,0,0,0,1
Pauschalreise,1,0,0,0,0,0,0,0,0,0,1
Moschusduftstoff,1,0,0,0,0,0,0,0,0,0,1
Ketone,1,0,0,0,0,0,0,0,0,0,1
Pathologisierung,1,0,0,1,0,0,0,0,0,0,0
Oktave,1,0,0,0,0,0,0,0,0,0,1
Endophyten,1,0,0,0,0,0,0,0,0,0,1
Beschädigung,1,0,0,0,0,0,0,0,0,0,1
Kunstharzionenaustauscher,1,0,0,0,0,0,0,0,0,0,1
Verhaltensregel,1,0,0,0,0,0,0,0,0,0,1
Galaktischer Halo,1,0,0,0,0,0,0,0,0,0,1
Milchstraßensystem,1,0,0,0,0,0,0,0,0,0,1
Metallarmer Stern,1,0,0,0,0,0,0,0,0,0,1
Pantoea stewartii subsp. Stewartii,1,0,0,0,0,0,0,0,0,0,1
Elektroakustische Eigenschaft,1,0,0,0,0,0,0,0,0,0,1
Elektretfolie,1,0,0,0,0,0,0,0,0,0,1
Tick,1,0,0,1,0,0,0,0,0,0,0
Verschulden,1,0,0,0,0,0,0,0,0,0,1
Ayahuasca,1,0,0,0,0,0,0,0,0,0,1
Deutsche Auslandsschule,1,0,0,0,0,0,0,0,0,0,1
Calmodulin,1,0,0,0,0,0,0,0,0,0,1
Bindeproteine,1,0,0,0,0,0,0,0,0,0,1
Body Positivity,1,0,0,1,0,0,0,0,0,0,0
Republikflucht,1,0,0,0,1,0,0,0,0,0,0
Metallhalogenide,1,0,0,0,0,0,0,0,0,0,1
Titulatur,1,0,0,0,0,0,0,0,0,0,1
Ionensolvatation,1,0,0,0,0,0,0,0,0,0,1
Elektrolytische Dissoziation,1,0,0,0,0,0,0,0,0,0,1
Massenschaden,1,0,0,0,0,0,0,0,0,0,1
Staudenflur,1,0,0,0,0,0,0,0,0,0,1
Wollgras,1,0,0,0,0,0,0,0,0,0,1
Biber,1,0,0,0,0,0,0,0,0,0,1
Rohrkolben,1,0,0,0,0,0,0,0,0,0,1
Mesotrophe Pflanzengesellschaft,1,0,0,0,0,0,0,0,0,0,1
Torfstich,1,0,0,0,0,0,0,0,0,0,1
Feuchtwiese,1,0,0,0,0,0,0,0,0,0,1
Segge,1,0,0,0,0,0,0,0,0,0,1
Stellarator,1,0,0,0,0,0,0,0,0,0,1
Divertor,1,0,0,0,0,0,0,0,0,0,1
Benzaldehydderivate,1,0,0,0,0,0,0,0,0,0,1
Kathode,1,0,0,0,0,0,0,0,0,0,1
Regionalstadt,1,0,0,1,0,0,0,0,0,0,0
Vita activa,1,0,0,1,0,0,0,0,0,0,0
Strontianit,1,0,0,0,0,0,0,0,0,0,1
Calcit,1,0,0,0,0,0,0,0,0,0,1
Geheimhaltungspflicht,1,0,0,0,0,0,0,0,0,0,1
Kugelblitz,1,0,0,1,0,0,0,0,0,0,0
Deklination,1,0,0,0,0,0,0,0,0,0,1
Acridinfarbstoff,1,0,0,0,0,0,0,0,0,0,1
Ullazin,1,0,0,0,0,0,0,0,0,0,1
Absorptionskoeffizient,1,0,0,0,0,0,0,0,0,0,1
Feldheuschrecken,1,0,0,0,0,0,0,0,0,0,1
Verschlackung,1,0,0,0,0,0,0,0,0,0,1
Offspace,1,0,0,0,0,0,0,0,0,0,1
Paulownia,1,0,0,0,0,0,0,0,0,0,1
Vollholz,1,0,0,0,0,0,0,0,0,0,1
Straßenverkäuferin,1,0,0,0,0,0,0,0,0,0,1
Intervall,1,0,0,1,0,0,0,0,0,0,0
Kartoffelzüchtung,1,0,0,0,0,0,0,0,0,0,1
Tonleiter,1,0,0,1,0,0,0,0,0,0,0
Absaugungsanlage,1,0,0,0,0,0,0,0,0,0,1
Octene,1,0,0,0,0,0,0,0,0,0,1
Rechentafel,1,0,0,1,0,0,0,0,0,0,0
Kulturmuster,1,0,0,0,0,0,0,0,0,0,1
DNS-Origami,1,0,0,0,0,0,0,0,0,0,1
RFQ-Beschleuniger,1,0,0,0,0,0,0,0,0,0,1
Gradientenfaser,1,0,0,0,0,0,0,0,0,0,1
Uferfiltration,1,0,0,0,0,0,0,0,0,0,1
Artikellosigkeit,1,0,0,0,0,0,0,0,0,0,1
Definitheit,1,0,0,0,0,0,0,0,0,0,1
Vitamin K2,1,0,0,0,0,0,0,0,0,0,1
Dreiphasensystem,1,0,0,0,0,0,0,0,0,0,1
Feststellender Verwaltungsakt,1,0,0,0,0,0,0,0,0,0,1
Versicherungspflicht,1,0,0,0,0,0,0,0,0,0,1
Biegetheorie,1,0,0,0,0,0,0,0,0,0,1
Speiseleguminosen,1,0,0,0,1,0,0,0,0,0,0
Spektralfotometrie,1,0,0,0,0,0,0,0,0,0,1
Hyperspektraler Sensor,1,0,0,0,0,0,0,0,0,0,1
Itabirit,1,0,0,0,0,0,0,0,0,0,1
Januskopf,1,0,0,0,0,0,0,0,0,0,1
Coiled coil,1,0,0,0,0,0,0,0,0,0,1
Herzklappe,1,0,0,0,0,0,0,0,0,0,1
Ubiquitinierung,1,0,0,0,0,0,0,0,0,0,1
Auxine,1,0,0,0,0,0,0,0,0,0,1
Quinoa,1,0,0,0,1,0,0,0,0,0,0
Waldbaum,1,0,0,0,0,0,0,0,0,0,1
Tierische Proteine,1,0,0,0,1,0,0,0,0,0,0
Verfolgungswahn,1,0,0,0,1,0,0,0,0,0,0
Horizontalzelle,1,0,0,0,0,0,0,0,0,0,1
Bayes-Filter,1,0,0,0,0,0,0,0,0,0,1
W-Boson,1,0,0,0,0,0,0,0,0,0,1
Doppelhelix,1,0,0,0,0,0,0,0,0,0,1
Widerklage,1,0,0,0,0,0,0,0,0,0,1
Verbraucherverband,1,0,0,0,0,0,0,0,0,0,1
Klageänderung,1,0,0,0,0,0,0,0,0,0,1
Wiedererkennen,1,0,0,0,0,0,0,0,0,0,1
Petrochemikalie,1,0,0,0,0,0,0,0,0,0,1
Kostenerstattungsanspruch,1,0,0,0,0,0,0,0,0,0,1
Streitbefangenheit,1,0,0,0,0,0,0,0,0,0,1
Zahlungsanspruch,1,0,0,0,0,0,0,0,0,0,1
Befreiungsanspruch,1,0,0,0,0,0,0,0,0,0,1
Pflegewissenschaft,1,0,0,0,0,0,0,0,0,0,1
Heterodimere,1,0,0,0,0,0,0,0,0,0,1
Glutamatrezeptor,1,0,0,0,0,0,0,0,0,0,1
Mundart Amerikanisches Englisch,1,0,0,0,0,0,0,0,0,0,1
Triebel-Raum,1,0,0,0,0,0,0,0,0,0,1
Koppelnavigation,1,0,0,0,0,0,0,0,0,0,1
Raumaufteilung,1,0,0,0,0,0,0,0,0,0,1
Parasitismus,1,0,0,0,0,0,0,0,0,0,1
Proteinfamilie,1,0,0,0,0,0,0,0,0,0,1
Teilurteil,1,0,0,0,0,0,0,0,0,0,1
Gasleitung,1,0,0,0,0,0,0,0,0,0,1
Spezialschiff,1,0,0,0,0,0,0,0,0,0,1
Hubinsel,1,0,0,0,0,0,0,0,0,0,1
Rohstoffweltmarkt,1,0,0,0,1,0,0,0,0,0,0
Kanonissen,1,0,0,1,0,0,0,0,0,0,0
Glaubensleben,1,0,0,1,0,0,0,0,0,0,0
Israelforschung,1,0,0,1,0,0,0,0,0,0,0
Kompositionslehre,1,0,0,1,0,0,0,0,0,0,0
Kupferbergbau,1,0,0,0,1,0,0,0,0,0,0
Urteilsformel,1,0,0,1,0,0,0,0,0,0,0
Manövrierfähigkeit,1,0,0,0,0,0,0,0,0,0,1
Methylglyoxal,1,0,0,0,0,0,0,0,0,0,1
Advanced glycosylation end products,1,0,0,0,0,0,0,0,0,0,1
Immunglobuline,1,0,0,0,0,0,0,0,0,0,1
B-Zelle,1,0,0,0,0,0,0,0,0,0,1
Hypermutation,1,0,0,0,0,0,0,0,0,0,1
Self-fulfilling Prophecy,1,0,0,0,0,0,0,0,0,0,1
Tollwutvirus,1,0,0,0,0,0,0,0,0,0,1
Baumwollblattraupe,1,0,0,0,0,0,0,0,0,0,1
Folgerecht,1,0,0,0,0,0,0,0,0,0,1
Vereinsleben,1,0,0,0,0,0,0,0,0,0,1
Gemischtes Abkommen,1,0,0,0,0,0,0,0,0,0,1
Phosphorversorgung,1,0,0,0,0,0,0,0,0,0,1
Europäischer Haftbefehl,1,0,0,0,0,0,0,0,0,0,1
Klatschmohn,1,0,0,0,0,0,0,0,0,0,1
Islandmohn,1,0,0,0,0,0,0,0,0,0,1
Untersaat,1,0,0,0,0,0,0,0,0,0,1
Eulersche Bewegungsgleichungen,1,0,0,0,0,0,0,0,0,0,1
Polyampholyte,1,0,0,0,0,0,0,0,0,0,1
Dual-Use-Gut,1,0,0,0,0,0,0,0,0,0,1
Exportkontrolle,1,0,0,0,0,0,0,0,0,0,1
Unspezifische Peroxygenasen,1,0,0,0,0,0,0,0,0,0,1
Kunststudium,1,0,0,1,0,0,0,0,0,0,0
Schriftliche Reifeprüfung,1,0,0,0,0,0,0,0,0,0,1
Narrative Exegese,1,0,0,0,0,0,0,0,0,0,1
Kunststudent,1,0,0,1,0,0,0,0,0,0,0
Kunststudentin,1,0,0,1,0,0,0,0,0,0,0
Benutzerschnittstellenentwurfssystem,1,0,0,0,0,0,0,0,0,0,1
Heterotrophe Bakterien,1,0,0,0,0,0,0,0,0,0,1
Herero,1,0,0,1,0,0,0,0,0,0,0
Eisenstoffwechsel,1,0,0,0,0,0,0,0,0,0,1
Dinoroseobacter shibae,1,0,0,0,0,0,0,0,0,0,1
Klärschlammverwertung,1,0,0,0,0,0,0,0,0,0,1
Kindertransport,1,0,0,0,0,0,0,0,0,0,1
Germaniumoxide,1,0,0,0,0,0,0,0,0,0,1
Nama,1,0,0,1,0,0,0,0,0,0,0
Jamaikanerin,1,0,0,0,0,0,0,0,0,0,1
Demut,1,0,0,1,0,0,0,0,0,0,0
Ansichtspostkarte,1,0,0,1,0,0,0,0,0,0,0
Weibliche Obdachlose,1,0,0,0,0,0,0,0,0,0,1
Ultra-Vires-Lehre,1,0,0,0,0,0,0,0,0,0,1
Vollstreckungsschutz,1,0,0,0,0,0,0,0,0,0,1
Geografielehrer,1,0,0,0,0,0,0,0,0,0,1
Schafzucht,1,0,0,0,0,0,0,0,0,0,1
Diterpene,1,0,0,0,0,0,0,0,0,0,1
Terpensynthasen,1,0,0,0,0,0,0,0,0,0,1
Cytochrom P-450,1,0,0,0,0,0,0,0,0,0,1
Unedles Metall,1,0,0,0,0,0,0,0,0,0,1
Plattwürmer,1,0,0,0,0,0,0,0,0,0,1
Theaterprobe,1,0,0,0,0,0,0,0,0,0,1
Markierungsgen,1,0,0,0,0,0,0,0,0,0,1
Geldbuße,1,0,0,0,0,0,0,0,0,0,1
Oversampling,1,0,0,0,0,0,0,0,0,0,1
Angriffsspieler,1,0,0,0,0,0,0,0,0,0,1
Energetisches Material,1,0,0,0,0,0,0,0,0,0,1
Gastroenterologische Chirurgie,1,0,0,0,1,0,0,0,0,0,0
Unwirksamkeit,1,0,0,0,0,0,0,0,0,0,1
Koptisch,1,0,0,0,0,0,0,0,0,0,1
Cajun-Sprache,1,0,0,0,0,0,0,0,0,0,1
Cajun,1,0,0,0,0,0,0,0,0,0,1
Antiteilchen,1,0,0,0,1,0,0,0,0,0,0
Roteiche,1,0,0,0,0,0,0,0,0,0,1
Viskose,1,0,0,0,0,0,0,0,0,0,1
Alkalisierung,1,0,0,0,0,0,0,0,0,0,1
Handwerkskammer,1,0,0,0,0,0,0,0,0,0,1
Heißluftverfahren,1,0,0,0,0,0,0,0,0,0,1
Heiligung,1,0,0,0,0,0,0,0,0,0,1
Festelektrolyt,1,0,0,0,0,0,0,0,0,0,1
Festkörperakkumulator,1,0,0,0,0,0,0,0,0,0,1
Forearc-Becken,1,0,0,0,0,0,0,0,0,0,1
Tiefseegraben,1,0,0,0,0,0,0,0,0,0,1
Akkretionskeil,1,0,0,0,0,0,0,0,0,0,1
Tiefseeberg,1,0,0,0,0,0,0,0,0,0,1
Savanne,1,0,0,0,0,0,0,0,0,0,1
Flöz,1,0,0,0,0,0,0,0,0,0,1
Materialeinsparung,1,0,0,0,0,0,0,0,0,0,1
Harter Kohlenstoff,1,0,0,0,0,0,0,0,0,0,1
Single Event Effect,1,0,0,0,0,0,0,0,0,0,1
Strahlenhärten,1,0,0,0,0,0,0,0,0,0,1
Priming,1,0,0,0,0,0,0,0,0,0,1
Gesetzlicher Forderungsübergang,1,0,0,0,0,0,0,0,0,0,1
Brenzcatechin,1,0,0,0,0,0,0,0,0,0,1
Dihydrooxazole,1,0,0,0,0,0,0,0,0,0,1
Dielektronische Rekombination,1,0,0,0,0,0,0,0,0,0,1
Katalytische Reduktion,1,0,0,0,0,0,0,0,0,0,1
Schwarzpappel,1,0,0,0,0,0,0,0,0,0,1
Nomen,1,0,0,0,0,0,0,0,0,0,1
Kollektivum,1,0,0,0,0,0,0,0,0,0,1
Zusammenhangsanalyse,1,0,0,0,0,0,0,0,0,0,1
Aktienbank,1,0,0,0,0,0,0,0,0,0,1
Glucose-Sensor,1,0,0,0,0,0,0,0,0,0,1
Blutplasma,1,0,0,0,0,0,0,0,0,0,1
Felchen,1,0,0,0,0,0,0,0,0,0,1
Tichonov-Regularisierung,1,0,0,0,0,0,0,0,0,0,1
Weltliches Lied,1,0,0,0,0,0,0,0,0,0,1
Cyanide,1,0,0,0,0,0,0,0,0,0,1
Beulung,1,0,0,0,1,0,0,0,0,0,0
Wildbienen,1,0,0,0,0,0,0,0,0,0,1
Kohlendioxidsenke,1,0,0,0,0,0,0,0,0,0,1
Kohlendioxidfixierung,1,0,0,0,0,0,0,0,0,0,1
Freiformschmieden,1,0,0,0,0,0,0,0,0,0,1
Chromatischer Abbildungsfehler,1,0,0,0,0,0,0,0,0,0,1
Inventio,1,0,0,0,0,0,0,0,0,0,1
Höfisches Epos,1,0,0,0,0,0,0,0,0,0,1
